Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",22y 293d,77 (35-0-42 45.45%),38 (0.49),←,
5,"Broadbent, Matthew",20y 293d,23 (7-0-16 30.43%),5 (0.22),←,
20,"Brogan, Dean",32y 158d,170 (97-1-72 57.35%),50 (0.29),←,
27,"Carlile, Alipate",24y 21d,83 (34-0-49 40.96%),4 (0.05),←,
30,"Chaplin, Troy",25y 87d,110 (48-1-61 44.09%),10 (0.09),←,
18,"Cornes, Kane",28y 136d,213 (115-1-97 54.23%),81 (0.38),←,
17,"Gray, Robbie",23y 52d,55 (23-0-32 41.82%),84 (1.53),←,
8,"Hartlett, Hamish",20y 280d,22 (7-0-15 31.82%),11 (0.50),←,
16,"Jacobs, Ben",19y 132d,2 (0-0-2 0.00%),1 (0.50),←,
44,"Logan, Tom",25y 323d,81 (29-0-52 35.80%),21 (0.26),78 (29-0-49 37.18%),21 (0.27)
26,"Moore, Andrew",19y 356d,9 (6-0-3 66.67%),1 (0.11),←,
4,"Motlop, Daniel",29y 66d,124 (49-1-74 39.92%),205 (1.65),77 (29-0-48 37.66%),152 (1.97)
13,"OShea, Cameron",19y 69d,7 (1-0-6 14.29%),1 (0.14),←,
6,"Pearce, Danyle",25y 44d,121 (52-0-69 42.98%),69 (0.57),←,
36,"Pettigrew, Michael",26y 66d,97 (43-0-54 44.33%),25 (0.26),←,
22,"Phillips, Simon",24y 46d,8 (3-0-5 37.50%),4 (0.50),3 (0-0-3 0.00%),2 (0.67)
29,"Pittard, Jasper",20y 50d,8 (1-0-7 12.50%),2 (0.25),←,
3,"Salopek, Steven",25y 334d,114 (54-0-60 47.37%),51 (0.45),←,
28,"Schulz, Jay",26y 33d,91 (33-2-56 37.36%),98 (1.08),20 (9-0-11 45.00%),40 (2.00)
21,"Thomas, Matt",24y 83d,57 (19-0-38 33.33%),17 (0.30),←,
12,"Trengove, Jackson",20y 200d,28 (8-0-20 28.57%),4 (0.14),←,
39,"Westhoff, Justin",24y 232d,78 (34-0-44 43.59%),104 (1.33),←,
Totals,Totals,24y 3d,1578 (698-6-874 44.23%),886 (0.56),,
C,"Primus, Matthew",36y 129d,16 (6-0-10 37.50%),,←,
