Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
42,"Arnott, Simon",10,3,3,13,1,2.0,,2.0,,,,,,,,,,,,,,,
30,"Bayes, Mark",4,,3,7,,,,1.0,,,,,,,,,,,,,,,
27,"Chapman, Wade",2,1,,2,,,,2.0,,,,,,,,,,,,,,,
8,"Cresswell, Daryn",22,2,4,26,1,1.0,,3.0,,,,,2.0,1.0,3.0,,,,,,,,
6,"Dunkley, Andrew",6,4,1,7,,,,,,,,,,,,,,,,,,,
12,"Dyson, Kevin",14,1,8,22,,,,2.0,,,,,2.0,,,,,,,,,,
29,"Garlick, Simon",13,4,,13,2,1.0,,3.0,,,,,1.0,,,,,,,,,,
9,"Grant, Shannon",8,5,6,14,,,,,,,,,,,,,,,,,,,
39,"Heuskes, Adam",9,3,2,11,,,,2.0,,,,,,,,,,,,,,,
14,"Kelly, Paul",15,2,9,24,,,,4.0,,,,,1.0,1.0,,,,,,,,,
24,"Kickett, Derek",12,,2,14,3,3.0,,3.0,,,,,,2.0,,,,,,,,,
3,"Lewis, Dale",18,4,5,23,,,,3.0,,,,,2.0,,,,,,,,,,
34,"Luff, Troy",11,2,,11,1,,1.0,1.0,,,,,1.0,,,,,,,,,,
11,"Maxfield, Stuart",4,1,2,6,1,,,,,,,,,1.0,,,,,,,,,
32,"McPherson, Daniel",13,,1,14,,,,3.0,,,,,3.0,2.0,,,,,,,,,
17,"Mooney, Jason",3,1,5,8,,,10.0,2.0,,,,,,2.0,,,,,,,,,
5,"OBrien, Craig",6,1,2,8,1,,,,,,,,1.0,3.0,,,,,,,,,
19,"OLoughlin, Michael",10,2,4,14,1,3.0,,2.0,,,,,,1.0,,,,,,,,,
1,"Roos, Paul",9,2,2,11,,,,,,,,,,,,,,,,,,,
7,"Seymour, Brad",11,2,7,18,,,,1.0,,,,,,,,,,,,,,,
15,"Stafford, Greg",12,5,4,16,1,,14.0,,,,,,2.0,1.0,2.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,45,70,282,12,13.0,25.0,34.0,,,,,15.0,14.0,5.0,,,,,,,,
Opposition,Opposition,179,54,73,252,6,14.0,22.0,47.0,,,,,14.0,15.0,1.0,,,,,,,,
