Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 233d,78 (38-1-39 49.36%),20 (0.26),56 (30-1-25 54.46%),12 (0.21)
32,"Bourke, David",19y 250d,15 (11-0-4 73.33%),1 (0.07),←,
22,"Bower, Nathan",23y 100d,50 (24-1-25 49.00%),17 (0.34),←,
17,"Broderick, Paul",25y 256d,139 (67-1-71 48.56%),111 (0.80),46 (28-1-17 61.96%),31 (0.67)
9,"Campbell, Wayne",22y 358d,97 (41-1-55 42.78%),61 (0.63),←,
15,"Charles, Justin",24y 353d,52 (28-2-22 55.77%),33 (0.63),16 (10-1-5 65.63%),9 (0.56)
10,"Daffy, Nick",22y 128d,48 (29-1-18 61.46%),60 (1.25),←,
14,"Dear, Greg",32y 152d,181 (128-1-52 70.99%),24 (0.13),44 (26-1-17 60.23%),6 (0.14)
25,"Gale, Brendon",27y 60d,121 (49-1-71 40.91%),127 (1.05),←,
11,"Gale, Michael",28y 269d,139 (61-1-77 44.24%),39 (0.28),34 (20-1-13 60.29%),10 (0.29)
31,"Howat, John",25y 63d,59 (27-0-32 45.76%),11 (0.19),39 (17-0-22 43.59%),1 (0.03)
3,"Kellaway, Duncan",22y 211d,56 (31-1-24 56.25%),,←,
33,"Knights, Matthew",24y 346d,152 (57-0-95 37.50%),99 (0.65),←,
27,"Maxfield, Stuart",23y 160d,88 (35-1-52 40.34%),65 (0.74),←,
28,"Merenda, Mark",19y 322d,21 (15-0-6 71.43%),5 (0.24),←,
6,"Naish, Chris",23y 354d,108 (44-1-63 41.20%),165 (1.53),←,
7,"Prescott, Ashley",23y 5d,32 (19-1-12 60.94%),1 (0.03),←,
4,"Rogers, Matthew",21y 295d,41 (24-1-16 59.76%),42 (1.02),←,
5,"Tape, Jamie",21y 164d,45 (27-1-17 61.11%),3 (0.07),←,
41,"Turner, Scott",25y 108d,98 (40-0-58 40.82%),32 (0.33),←,
36,"Wigney, Stuart",26y 150d,69 (31-1-37 45.65%),42 (0.61),11 (9-0-2 81.82%),1 (0.09)
Totals,Totals,24y 137d,1689 (826-17-846 48.90%),958 (0.57),,
C,"Northey, John",52y 79d,255 (128-2-125 50.59%),,66 (32-1-33 49.24%),
