Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",31y 128d,191 (106-0-85 55.50%),24 (0.13),←,
44,"Bock, Nathan",25y 24d,67 (37-0-30 55.22%),51 (0.76),←,
24,"Burton, Brett",29y 345d,155 (84-0-71 54.19%),219 (1.41),←,
31,"Campbell, Bryce",23y 219d,2 (0-0-2 0.00%),,←,
11,"Doughty, Michael",28y 252d,123 (76-0-47 61.79%),31 (0.25),←,
26,"Douglas, Richard",21y 67d,20 (11-0-9 55.00%),10 (0.50),←,
9,"Edwards, Tyson",31y 251d,270 (147-0-123 54.44%),168 (0.62),←,
36,"Goodwin, Simon",31y 109d,219 (125-0-94 57.08%),136 (0.62),←,
6,"Griffin, Jonathon",22y 90d,20 (10-0-10 50.00%),5 (0.25),←,
18,"Johncock, Graham",25y 175d,130 (74-0-56 56.92%),82 (0.63),←,
14,"Mackay, David",19y 263d,4 (2-0-2 50.00%),,←,
16,"McGregor, Ken",27y 75d,149 (81-0-68 54.36%),114 (0.77),←,
23,"McLeod, Andrew",31y 253d,287 (155-0-132 54.01%),249 (0.87),←,
40,"Porplyzia, Jason",23y 138d,30 (19-0-11 63.33%),27 (0.90),←,
25,"Rutten, Ben",24y 321d,84 (54-0-30 64.29%),5 (0.06),←,
12,"Shirley, Robert",27y 309d,121 (68-0-53 56.20%),25 (0.21),←,
27,"Stevens, Scott",26y 89d,83 (40-1-42 48.80%),52 (0.63),58 (30-0-28 51.72%),35 (0.60)
15,"Symes, Brad",23y 37d,24 (10-0-14 41.67%),3 (0.13),4 (2-0-2 50.00%),1 (0.25)
5,"Thompson, Scott",25y 30d,113 (66-0-47 58.41%),84 (0.74),74 (48-0-26 64.86%),67 (0.91)
4,"Tippett, Kurt",20y 341d,4 (2-0-2 50.00%),4 (1.00),←,
7,"van Berlo, Nathan",21y 312d,57 (35-0-22 61.40%),14 (0.25),←,
17,"Vince, Bernie",22y 194d,14 (10-0-4 71.43%),7 (0.50),←,
Totals,Totals,25y 249d,2167 (1212-1-954 55.93%),1310 (0.60),,
C,"Craig, Neil",52y 93d,85 (53-0-32 62.35%),,←,
