Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Berry, Sam",8,,8,16,,,,7.0,,4.0,4.0,4.0,1.0,4.0,,8.0,6.0,,,1.0,,,82.0
41,"Butts, Jordon",2,,6,8,,,,,6.0,,,,,,,6.0,2.0,,,16.0,,,97.0
40,"Davis, Ben",,,,,,,,,,,,,,,,,,,,,,,
12,"Dawson, Jordan",18,5,7,25,,,,5.0,8.0,3.0,1.0,2.0,1.0,,,6.0,14.0,,,5.0,2.0,,96.0
32,"Fogarty, Darcy",7,5,5,12,2,1.0,,3.0,,3.0,1.0,2.0,,1.0,,7.0,6.0,2.0,1.0,,,2.0,91.0
17,"Hamill, Will",3,1,5,8,,,,2.0,1.0,1.0,,1.0,,,,2.0,7.0,,,4.0,,,73.0
34,"Himmelberg, Elliott",3,1,5,8,1,,4.0,2.0,,1.0,,1.0,,,,7.0,2.0,1.0,,7.0,,,72.0
20,"Hinge, Mitch",10,3,7,17,,,,1.0,1.0,2.0,3.0,2.0,,,,5.0,13.0,,,1.0,,,77.0
1,"Jones, Chayce",14,2,9,23,,,,1.0,4.0,,1.0,5.0,1.0,,,6.0,15.0,,,2.0,,,81.0
2,"Keays, Ben",14,4,7,21,3,1.0,,1.0,,7.0,,5.0,1.0,1.0,2.0,6.0,14.0,,2.0,2.0,1.0,4.0,90.0
29,"Laird, Rory",16,2,16,32,,,,12.0,5.0,5.0,8.0,3.0,2.0,2.0,,15.0,16.0,,,,,,82.0
23,"McAdam, Shane",6,4,7,13,,1.0,,,,2.0,,5.0,1.0,2.0,,7.0,5.0,2.0,2.0,1.0,,,82.0
25,"McHenry, Ned",7,4,14,21,1,,,5.0,,4.0,,5.0,3.0,1.0,,10.0,12.0,,2.0,1.0,,1.0,91.0
30,"Milera, Wayne",11,5,8,19,1,3.0,,1.0,1.0,5.0,,2.0,,1.0,,9.0,9.0,,1.0,1.0,,,72.0
4,"Murphy, Lachlan",5,1,11,16,1,1.0,,5.0,,,2.0,3.0,,1.0,,7.0,9.0,,1.0,1.0,,,84.0
28,"Murray, Nick",1,1,,1,,,,,,,,1.0,,1.0,,1.0,1.0,,,6.0,,,83.0
43,"OBrien, Reilly",7,,2,9,,,31.0,4.0,,1.0,5.0,5.0,,3.0,,6.0,2.0,,,5.0,,,85.0
37,"Parnell, Patrick",8,2,5,13,,,,2.0,4.0,2.0,1.0,3.0,1.0,,,4.0,10.0,,,,,,74.0
26,"Schoenberg, Harry",5,,12,17,,,,7.0,1.0,3.0,4.0,2.0,,1.0,,6.0,11.0,,,1.0,,1.0,72.0
33,"Smith, Brodie",28,8,9,37,,1.0,,4.0,4.0,13.0,1.0,6.0,1.0,1.0,1.0,11.0,23.0,1.0,,,,1.0,93.0
14,"Soligo, Jake",10,2,9,19,,1.0,,3.0,,4.0,3.0,4.0,1.0,2.0,,7.0,13.0,,,,,1.0,65.0
13,"Walker, Taylor",12,5,9,21,3,1.0,3.0,3.0,,2.0,2.0,5.0,1.0,3.0,,11.0,9.0,2.0,1.0,1.0,,,77.0
24,"Worrell, Josh",12,3,5,17,,,,1.0,4.0,3.0,1.0,2.0,3.0,,,8.0,6.0,2.0,,6.0,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,58,166,373,12,12.0,38.0,69.0,39.0,65.0,37.0,68.0,17.0,24.0,3.0,155.0,205.0,10.0,10.0,61.0,3.0,10.0,
Opposition,Opposition,228,90,149,377,8,7.0,42.0,67.0,52.0,47.0,40.0,62.0,24.0,17.0,3.0,141.0,224.0,13.0,7.0,60.0,8.0,7.0,
