Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",22y 115d,39 (26-0-13 66.67%),79 (2.03),←,
12,"Ball, Luke",25y 354d,150 (97-0-53 64.67%),62 (0.41),8 (7-0-1 87.50%),4 (0.50)
17,"Beams, Dayne",20y 91d,25 (17-0-8 68.00%),20 (0.80),←,
16,"Brown, Nathan",21y 148d,41 (24-0-17 58.54%),6 (0.15),←,
32,"Cloke, Travis",23y 70d,108 (63-0-45 58.33%),133 (1.23),←,
1,"Davis, Leon",28y 331d,192 (101-0-91 52.60%),247 (1.29),←,
31,"Dawes, Chris",21y 363d,14 (12-0-2 85.71%),17 (1.21),←,
4,"Didak, Alan",27y 88d,166 (97-0-69 58.43%),230 (1.39),←,
26,"Johnson, Ben",29y 39d,192 (105-0-87 54.69%),59 (0.31),←,
18,"Jolly, Darren",28y 189d,174 (93-2-79 54.02%),75 (0.43),8 (7-0-1 87.50%),5 (0.63)
8,"Lumumba, Heritier",23y 180d,93 (57-0-36 61.29%),9 (0.10),←,
30,"Macaffer, Brent",22y 75d,11 (7-0-4 63.64%),6 (0.55),←,
5,"Maxwell, Nick",26y 345d,126 (73-0-53 57.94%),26 (0.21),←,
11,"OBree, Shane",31y 60d,244 (126-0-118 51.64%),86 (0.35),225 (117-0-108 52.00%),83 (0.37)
10,"Pendlebury, Scott",22y 127d,84 (51-0-33 60.71%),50 (0.60),←,
20,"Reid, Ben",21y 15d,13 (6-0-7 46.15%),3 (0.23),←,
39,"Shaw, Heath",24y 168d,99 (59-0-40 59.60%),21 (0.21),←,
22,"Sidebottom, Steele",19y 132d,19 (14-0-5 73.68%),13 (0.68),←,
36,"Swan, Dane",26y 78d,133 (75-0-58 56.39%),83 (0.62),←,
13,"Thomas, Dale",22y 327d,93 (57-0-36 61.29%),75 (0.81),←,
34,"Toovey, Alan",23y 52d,49 (33-0-16 67.35%),8 (0.16),←,
19,"Wood, Cameron",23y 71d,44 (20-0-24 45.45%),13 (0.30),28 (17-0-11 60.71%),13 (0.46)
Totals,Totals,24y 122d,2109 (1213-2-894 57.52%),1321 (0.63),,
C,"Malthouse, Mick",56y 270d,621 (351-4-266 56.84%),,243 (128-0-115 52.67%),
