Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
50,"Brogan, Dean",7,3,4,11,,1.0,20.0,3.0,,2.0,4.0,4.0,2.0,4.0,,7.0,6.0,,1.0,3.0,,1.0,89.0
14,"Bugg, Tomas",7,3,6,13,,,,2.0,2.0,,2.0,3.0,,1.0,,3.0,9.0,,,,,1.0,85.0
18,"Cameron, Jeremy",9,6,4,13,2,2.0,,,1.0,3.0,,2.0,,1.0,,5.0,8.0,1.0,3.0,1.0,1.0,2.0,92.0
3,"Coniglio, Stephen",17,8,11,28,1,,,5.0,2.0,7.0,2.0,4.0,1.0,2.0,,5.0,23.0,,,1.0,,1.0,82.0
1,"Davis, Phil",11,8,3,14,,,,2.0,4.0,,,3.0,1.0,2.0,,2.0,11.0,,,7.0,,,83.0
26,"Giles, Jonathan",4,1,3,7,1,,17.0,,,2.0,1.0,3.0,2.0,3.0,,3.0,1.0,1.0,,,,,94.0
38,"Gilham, Stephen",8,5,3,11,,,,3.0,3.0,2.0,,1.0,,,,5.0,6.0,1.0,,6.0,,,91.0
4,"Greene, Toby",14,3,17,31,1,1.0,,2.0,4.0,1.0,5.0,6.0,1.0,3.0,,16.0,14.0,,,,,,80.0
2,"Hampton, Curtly",10,2,2,12,,,,1.0,5.0,1.0,,,,,,,9.0,,,,1.0,1.0,82.0
19,"Haynes, Nick",6,4,2,8,,,,5.0,4.0,,,1.0,,,,1.0,6.0,,,5.0,,,84.0
40,"Kennedy, Adam",6,5,4,10,,,,3.0,3.0,,,2.0,1.0,2.0,,4.0,6.0,1.0,,2.0,,,89.0
39,"Mohr, Tim",8,5,2,10,,,,1.0,2.0,1.0,,1.0,1.0,,,2.0,7.0,,,2.0,1.0,,92.0
9,"Scully, Tom",10,2,6,16,1,,,3.0,1.0,4.0,3.0,,4.0,,,10.0,6.0,,1.0,1.0,,,85.0
5,"Shiel, Dylan",9,4,7,16,,1.0,,4.0,2.0,3.0,3.0,3.0,2.0,1.0,,8.0,9.0,1.0,,1.0,,1.0,80.0
28 ↑,"Sumner, Liam",4,2,2,6,,1.0,,1.0,,1.0,,1.0,,,,1.0,5.0,,1.0,,,,32.0
20,"Tomlinson, Adam",10,8,5,15,,,,1.0,2.0,1.0,2.0,2.0,,,,6.0,9.0,1.0,,1.0,,,87.0
17,"Treloar, Adam",11,5,16,27,,,,4.0,2.0,1.0,4.0,4.0,1.0,,,10.0,16.0,1.0,,,2.0,,77.0
8,"Ward, Callan",8,1,7,15,,,3.0,2.0,3.0,3.0,3.0,1.0,,,,5.0,10.0,,,3.0,,,91.0
42,"Whiley, Mark",4,,8,12,1,,,4.0,,3.0,1.0,5.0,2.0,3.0,,7.0,6.0,,,,1.0,,82.0
6,"Whitfield, Lachie",9,4,10,19,1,,,1.0,1.0,2.0,3.0,2.0,1.0,,,10.0,9.0,1.0,,,,,89.0
51,"Williams, Zac",8,3,1,9,1,,,5.0,4.0,2.0,2.0,2.0,1.0,1.0,,5.0,3.0,1.0,,2.0,1.0,,80.0
16 ↓,"Wilson, Nathan",5,1,,5,,,,4.0,2.0,2.0,,2.0,1.0,1.0,,1.0,4.0,,,1.0,,,52.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,83,123,308,9,9.0,40.0,56.0,47.0,41.0,35.0,52.0,21.0,24.0,,116.0,183.0,9.0,6.0,36.0,7.0,7.0,
Opposition,Opposition,215,94,195,410,18,15.0,34.0,61.0,30.0,67.0,34.0,49.0,25.0,21.0,6.0,137.0,274.0,12.0,12.0,46.0,9.0,14.0,
