Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",20y 364d,63 (32-1-30 51.59%),82 (1.30),←,
3,"Bartel, Jimmy",21y 160d,48 (25-1-22 53.13%),16 (0.33),←,
17,"Byrnes, Shannon",21y 36d,12 (10-0-2 83.33%),8 (0.67),←,
11,"Corey, Joel",23y 85d,91 (45-1-45 50.00%),31 (0.34),←,
44,"Enright, Corey",23y 241d,72 (32-1-39 45.14%),17 (0.24),←,
16,"Gardiner, Charlie",22y 73d,36 (24-0-12 66.67%),17 (0.47),←,
2,"Harley, Tom",26y 299d,123 (65-2-56 53.66%),7 (0.06),122 (64-2-56 53.28%),6 (0.05)
41,"Hunt, Josh",23y 60d,47 (29-0-18 61.70%),5 (0.11),←,
28,"Johnson, David",23y 197d,36 (19-0-17 52.78%),6 (0.17),←,
20,"Johnson, Steve",21y 313d,43 (21-1-21 50.00%),66 (1.53),←,
9,"Kelly, James",21y 135d,54 (26-1-27 49.07%),26 (0.48),←,
1,"King, Steven",26y 172d,160 (80-1-79 50.31%),72 (0.45),←,
18,"Kingsley, Kent",26y 229d,97 (54-0-43 55.67%),192 (1.98),85 (43-0-42 50.59%),182 (2.14)
45,"Ling, Cameron",24y 75d,98 (51-2-45 53.06%),46 (0.47),←,
39,"Milburn, Darren",28y 28d,150 (74-0-76 49.33%),57 (0.38),←,
21,"Mooney, Cameron",25y 229d,88 (49-1-38 56.25%),61 (0.69),77 (39-1-37 51.30%),59 (0.77)
6,"Ottens, Brad",25y 108d,137 (59-0-78 43.07%),167 (1.22),8 (6-0-2 75.00%),15 (1.88)
22,"Playfair, Henry",22y 111d,31 (19-1-11 62.90%),13 (0.42),←,
15,"Riccardi, Peter",32y 147d,267 (150-3-114 56.74%),275 (1.03),←,
33,"Rooke, Max",23y 145d,52 (24-1-27 47.12%),6 (0.12),←,
30,"Scarlett, Matthew",25y 342d,124 (65-1-58 52.82%),10 (0.08),←,
14,"Thurley, Cameron",23y 168d,2 (2-0-0 100.00%),6 (3.00),←,
Totals,Totals,24y 86d,1831 (955-18-858 52.16%),1186 (0.65),,
C,"Thompson, Mark",41y 175d,122 (61-2-59 50.82%),,←,
