Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",24y 206d,80 (30-0-50 37.50%),62 (0.77),←,
40,"Bootsma, Brad",27y 164d,6 (2-0-4 33.33%),1 (0.17),←,
30,"Brown, Leigh",18y 109d,14 (5-0-9 35.71%),,←,
31,"Clement, James",23y 281d,81 (25-0-56 30.86%),38 (0.47),←,
10,"Cook, Troy",23y 304d,57 (29-0-28 50.88%),18 (0.32),14 (5-0-9 35.71%),7 (0.50)
12,"Dodd, Brad",23y 80d,40 (13-0-27 32.50%),16 (0.40),←,
18,"Fewster, Brendon",26y 159d,45 (21-0-24 46.67%),35 (0.78),12 (5-0-7 41.67%),8 (0.67)
2,"Fletcher, Adrian",30y 245d,202 (86-2-114 43.07%),90 (0.45),50 (15-0-35 30.00%),17 (0.34)
35,"Gale, Mark",24y 35d,70 (23-0-47 32.86%),18 (0.26),←,
3,"Harding, Greg",23y 268d,65 (25-0-40 38.46%),3 (0.05),←,
4,"Hasleby, Paul",18y 365d,14 (5-0-9 35.71%),11 (0.79),←,
17,"Holland, Brodie",20y 160d,31 (6-0-25 19.35%),28 (0.90),←,
28,"Koops, Steven",21y 323d,28 (9-0-19 32.14%),23 (0.82),←,
21,"Longmuir, Troy",21y 17d,31 (10-0-21 32.26%),10 (0.32),14 (5-0-9 35.71%),7 (0.50)
8,"McManus, Shaun",24y 123d,72 (23-0-49 31.94%),40 (0.56),←,
16,"Michael, Clem",23y 331d,35 (13-0-22 37.14%),10 (0.29),←,
6,"Modra, Tony",31y 102d,147 (63-1-83 43.20%),545 (3.71),29 (8-0-21 27.59%),105 (3.62)
25,"Norrish, Jason",28y 137d,108 (41-0-67 37.96%),20 (0.19),88 (29-0-59 32.95%),18 (0.20)
23,"Parker, Shane",27y 114d,102 (35-0-67 34.31%),6 (0.06),←,
29,"Pavlich, Matthew",18y 163d,10 (3-0-7 30.00%),12 (1.20),←,
19,"Walker, James",21y 148d,27 (7-0-20 25.93%),1 (0.04),←,
26,"Waterhouse, Clive",25y 354d,77 (26-0-51 33.77%),134 (1.74),←,
Totals,Totals,24y 24d,1342 (500-3-839 37.26%),1121 (0.84),,
C,"Drum, Damian",39y 319d,36 (10-0-26 27.78%),,←,
