North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Archer, Jackson",8,4,3,11,,,,3.0,2.0,,,2.0,1.0,1.0,,3.0,8.0,,,2.0,,,82.0
4,"Corr, Aidan",7,4,3,10,,,,2.0,5.0,,,3.0,,2.0,,3.0,4.0,2.0,,15.0,,,88.0
25,"Curtis, Paul",6,2,1,7,1,2.0,,,,1.0,,4.0,,3.0,,,4.0,,,2.0,,,74.0
9,"Davies-Uniacke, Luke",9,2,18,27,,1.0,,5.0,1.0,1.0,8.0,3.0,1.0,3.0,,17.0,14.0,,,2.0,,1.0,81.0
40,"Ford, Eddie",3,2,7,10,3,,,2.0,,,,4.0,1.0,2.0,,5.0,5.0,1.0,1.0,4.0,,,78.0
31,"Goater, Josh",8,6,5,13,,,,1.0,5.0,,,,1.0,,,3.0,9.0,,,2.0,,,78.0
22,"Goldstein, Todd",6,4,9,15,2,,24.0,,2.0,3.0,1.0,2.0,1.0,1.0,,11.0,4.0,2.0,,3.0,,,75.0
46 ↓,"Hansen, Robert",3,1,1,4,,1.0,,2.0,,1.0,1.0,1.0,,1.0,,1.0,3.0,,,,,,38.0
20,"Larkey, Nick",6,4,3,9,1,2.0,2.0,,,2.0,,3.0,,1.0,,3.0,6.0,2.0,2.0,4.0,,,100.0
35,"Lazzaro, Charlie",,1,4,4,,,,1.0,,,,1.0,,1.0,,2.0,2.0,,,,,,33.0
11 ↑,"McDonald, Luke",13,9,4,17,,,,3.0,5.0,4.0,1.0,3.0,,,,2.0,15.0,,,3.0,,1.0,88.0
23,"McKay, Ben",4,3,7,11,,,,2.0,3.0,1.0,,2.0,,1.0,,5.0,5.0,,,5.0,2.0,,97.0
29,"Phillips, Will",11,3,6,17,,1.0,,7.0,4.0,1.0,1.0,2.0,,,,2.0,15.0,,,,,1.0,68.0
8,"Scott, Bailey",16,4,15,31,1,1.0,,2.0,5.0,5.0,1.0,5.0,,,1.0,6.0,23.0,,1.0,2.0,,,86.0
3,"Sheezel, Harry",10,4,5,15,,,,1.0,7.0,2.0,,2.0,,1.0,,2.0,8.0,,,,,,80.0
12,"Simpkin, Jy",16,2,12,28,1,,,5.0,1.0,5.0,4.0,2.0,1.0,,,7.0,19.0,,1.0,1.0,,,89.0
2,"Stephenson, Jaidyn",6,2,4,10,,2.0,,1.0,,1.0,1.0,2.0,,,,2.0,9.0,,,1.0,,,73.0
5,"Taylor, Curtis",13,3,5,18,1,,,4.0,1.0,4.0,1.0,4.0,2.0,,,6.0,16.0,,,3.0,,1.0,88.0
26,"Thomas, Tarryn",7,,16,23,,,,8.0,,7.0,10.0,1.0,,1.0,,14.0,10.0,,,,1.0,1.0,83.0
13,"Tucker, Darcy",6,4,7,13,,,,3.0,1.0,1.0,2.0,4.0,1.0,1.0,,3.0,10.0,,,1.0,,,81.0
28,"Turner, Kayne",6,1,9,15,,,,6.0,,4.0,4.0,1.0,1.0,,,9.0,6.0,,,2.0,,1.0,74.0
38,"Xerri, Tristan",2,,10,12,,,21.0,3.0,1.0,1.0,4.0,,,,,9.0,4.0,,,3.0,,,84.0
7,"Ziebell, Jack",26,12,6,32,,,,3.0,10.0,1.0,,5.0,,,,3.0,24.0,,,6.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,77,160,352,10,11.0,47.0,64.0,53.0,45.0,39.0,56.0,10.0,19.0,1.0,118.0,223.0,7.0,5.0,61.0,3.0,6.0,
Opposition,Opposition,208,82,196,404,15,13.0,37.0,54.0,35.0,69.0,41.0,55.0,19.0,10.0,5.0,148.0,253.0,8.0,17.0,60.0,2.0,12.0,
