Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Coniglio, Stephen",14,1,14,28,1,,,6.0,2.0,4.0,9.0,3.0,1.0,1.0,,17.0,10.0,,,2.0,,,80.0
35,"Corr, Aidan",9,1,6,15,,,,2.0,4.0,2.0,1.0,1.0,3.0,1.0,,5.0,8.0,,,7.0,,1.0,81.0
1,"Davis, Phil",6,2,5,11,,,,5.0,4.0,1.0,,3.0,,1.0,,5.0,6.0,,,9.0,,,86.0
24,"de Boer, Matt",1,2,12,13,,1.0,,6.0,1.0,1.0,1.0,1.0,,,,6.0,7.0,,,1.0,,2.0,84.0
7,"Deledio, Brett",8,3,,8,1,2.0,,5.0,,,,2.0,1.0,1.0,,4.0,5.0,,2.0,3.0,,,71.0
19,"Haynes, Nick",12,2,5,17,,,,4.0,6.0,1.0,2.0,5.0,2.0,1.0,,6.0,11.0,1.0,,4.0,2.0,,85.0
27,"Himmelberg, Harry",4,2,8,12,1,,,5.0,2.0,2.0,,,,,,9.0,4.0,,,4.0,,,88.0
2,"Hopper, Jacob",7,,10,17,,,,9.0,1.0,1.0,5.0,3.0,1.0,1.0,,8.0,10.0,,,,,,62.0
17,"Johnson, Steve",12,5,6,18,2,1.0,,2.0,1.0,4.0,,2.0,1.0,1.0,,5.0,11.0,,1.0,,1.0,,70.0
22,"Kelly, Josh",15,3,12,27,3,2.0,,9.0,2.0,5.0,4.0,5.0,,1.0,3.0,8.0,18.0,,2.0,2.0,1.0,1.0,89.0
15,"Kennedy, Matthew",10,2,10,20,,,,6.0,1.0,4.0,7.0,4.0,,1.0,,13.0,7.0,,1.0,2.0,,1.0,75.0
37,"Lobb, Rory",7,2,9,16,,,12.0,3.0,,1.0,2.0,2.0,3.0,1.0,,7.0,10.0,,,4.0,,,94.0
41,"Mumford, Shane",2,1,9,11,1,,46.0,13.0,1.0,,6.0,9.0,4.0,7.0,,8.0,4.0,,,5.0,,2.0,82.0
9,"Scully, Tom",9,1,15,24,1,,,8.0,1.0,2.0,4.0,1.0,2.0,,,10.0,14.0,,1.0,1.0,,,89.0
23,"Shaw, Heath",10,8,6,16,,,,3.0,4.0,,,2.0,1.0,,,5.0,13.0,,,5.0,2.0,,92.0
5,"Shiel, Dylan",13,2,12,25,1,,,5.0,2.0,7.0,5.0,1.0,,,,8.0,16.0,,1.0,2.0,,,74.0
10,"Smith, Devon",8,2,1,9,2,1.0,,11.0,,2.0,3.0,1.0,1.0,,,5.0,5.0,,1.0,2.0,,1.0,79.0
20,"Tomlinson, Adam",7,2,5,12,,,,1.0,2.0,2.0,,3.0,,,,2.0,11.0,,,4.0,,,94.0
8,"Ward, Callan",15,3,14,29,1,1.0,,5.0,,4.0,9.0,6.0,1.0,1.0,1.0,14.0,13.0,,,1.0,4.0,,80.0
6,"Whitfield, Lachie",12,6,6,18,,2.0,,4.0,,5.0,1.0,3.0,1.0,1.0,,5.0,14.0,,1.0,,1.0,2.0,85.0
29,"Williams, Zac",10,1,10,20,,,,5.0,6.0,1.0,,1.0,,,,4.0,17.0,,,3.0,2.0,,82.0
16,"Wilson, Nathan",15,2,6,21,,2.0,,2.0,5.0,4.0,1.0,2.0,1.0,,,5.0,15.0,,,3.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,53,181,387,14,13.0,58.0,119.0,45.0,53.0,60.0,60.0,23.0,19.0,4.0,159.0,229.0,1.0,10.0,64.0,13.0,10.0,
Opposition,Opposition,189,71,226,415,10,2.0,56.0,86.0,33.0,55.0,43.0,60.0,19.0,23.0,2.0,173.0,246.0,14.0,5.0,41.0,12.0,7.0,
