Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
25,"AhMat, Robert",17y 362d,1 (1-0-0 100.00%),,←,
26,"Brown, Gavin",27y 294d,155 (83-5-67 55.16%),129 (0.83),←,
5,"Buckley, Nathan",22y 355d,58 (22-2-34 39.66%),55 (0.95),38 (18-2-18 50.00%),34 (0.89)
17,"Burns, Scott",20y 205d,14 (6-1-7 46.43%),1 (0.07),←,
24,"Butcher, Kent",21y 253d,21 (9-1-11 45.24%),3 (0.14),←,
28,"Crosisca, Gavin",26y 304d,155 (90-5-60 59.68%),48 (0.31),←,
43,"Curran, Chris",20y 347d,10 (5-2-3 60.00%),2 (0.20),←,
15,"Hassall, Jon",21y 336d,38 (18-2-18 50.00%),10 (0.26),←,
38,"James, Aaron",18y 258d,14 (7-2-5 57.14%),4 (0.29),←,
44,"Kerrison, Shane",30y 110d,139 (81-3-55 59.35%),14 (0.10),←,
1,"Monkhorst, Damian",25y 329d,132 (79-4-49 61.36%),29 (0.22),←,
6,"Patterson, Stephen",24y 193d,12 (6-1-5 54.17%),14 (1.17),←,
4,"Pert, Gary",30y 49d,226 (117-0-109 51.77%),45 (0.20),63 (40-0-23 63.49%),3 (0.05)
13,"Richardson, Alan",30y 60d,102 (58-4-40 58.82%),10 (0.10),←,
16,"Richardson, Mark",22y 258d,25 (16-1-8 66.00%),36 (1.44),←,
36,"Rocca, Saverio",21y 238d,64 (35-2-27 56.25%),218 (3.41),←,
32,"Rowe, Brad",25y 235d,65 (32-1-32 50.00%),73 (1.12),51 (29-1-21 57.84%),64 (1.25)
29,"Russell, Scott",25y 70d,118 (71-3-44 61.44%),75 (0.64),←,
14,"Watson, Shane",21y 149d,66 (34-1-31 52.27%),45 (0.68),←,
10,"Williams, Paul",22y 104d,85 (46-2-37 55.29%),98 (1.15),←,
19,"Wright, Graham",27y 40d,144 (92-4-48 65.28%),92 (0.64),←,
Totals,Totals,24y 43d,1644 (908-46-690 55.23%),1001 (0.61),,
C,"Matthews, Leigh",43y 137d,217 (123-5-89 57.83%),,←,
