Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",25y 92d,115 (64-0-51 55.65%),61 (0.53),←,
29,"Beaumont, Simon",24y 167d,71 (42-0-29 59.15%),50 (0.70),←,
21,"Bradley, Craig",36y 218d,324 (197-2-125 61.11%),218 (0.67),←,
16,"Camporeale, Scott",24y 291d,116 (73-0-43 62.93%),108 (0.93),←,
39,"Christou, Ang",28y 133d,120 (82-1-37 68.75%),17 (0.14),←,
31,"Fletcher, Simon",21y 285d,21 (15-0-6 71.43%),11 (0.52),←,
45,"Franchina, Anthony",22y 230d,42 (24-0-18 57.14%),15 (0.36),←,
4,"Hamill, Aaron",22y 282d,80 (41-0-39 51.25%),91 (1.14),←,
9,"Hickmott, Adrian",28y 59d,119 (76-0-43 63.87%),60 (0.50),69 (44-0-25 63.77%),36 (0.52)
37,"Hotton, Trent",26y 179d,29 (13-0-16 44.83%),22 (0.76),12 (9-0-3 75.00%),8 (0.67)
33,"Houlihan, Ryan",18y 128d,2 (2-0-0 100.00%),1 (0.50),←,
27,"Hulme, Darren",22y 323d,47 (22-0-25 46.81%),26 (0.55),←,
43,"Koutoufides, Anthony",27y 131d,160 (96-1-63 60.31%),122 (0.76),←,
12,"Lappin, Matthew",24y 101d,91 (49-1-41 54.40%),81 (0.89),36 (21-0-15 58.33%),55 (1.53)
10,"Mansfield, Michael",28y 294d,191 (110-1-80 57.85%),105 (0.55),10 (7-0-3 70.00%),5 (0.50)
22,"Manton, Glenn",26y 362d,131 (78-0-53 59.54%),34 (0.26),110 (67-0-43 60.91%),30 (0.27)
5,"McKay, Andrew",29y 319d,166 (102-1-63 61.75%),26 (0.16),←,
7,"Ratten, Brett",28y 322d,201 (118-0-83 58.71%),71 (0.35),←,
23,"Rice, Dean",32y 72d,211 (101-1-109 48.10%),84 (0.40),95 (56-0-39 58.95%),41 (0.43)
14,"Sexton, Michael",29y 84d,199 (117-1-81 59.05%),23 (0.12),←,
1,"Silvagni, Stephen",32y 363d,280 (177-1-102 63.39%),182 (0.65),←,
8,"Whitnall, Lance",20y 279d,78 (41-0-37 52.56%),150 (1.92),←,
Totals,Totals,26y 198d,2794 (1640-10-1144 58.70%),1558 (0.56),,
C,"Parkin, David",57y 259d,505 (298-2-205 59.21%),,342 (211-2-129 61.99%),
