Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14 ↑,"Bird, Craig",4,1,3,7,,,,,1.0,2.0,1.0,2.0,1.0,1.0,,4.0,4.0,,,,,,14.0
24,"Bolton, Jude",12,3,10,22,1,,,1.0,1.0,6.0,2.0,5.0,3.0,2.0,,13.0,8.0,1.0,1.0,,,1.0,91.0
13,"Everitt, Andrejs",11,2,7,18,2,1.0,,2.0,,,1.0,2.0,1.0,1.0,,6.0,11.0,1.0,1.0,,,1.0,70.0
37,"Goodes, Adam",6,2,6,12,,1.0,,2.0,1.0,3.0,,3.0,2.0,2.0,,7.0,5.0,,,,,1.0,91.0
39,"Grundy, Heath",6,2,10,16,,,,2.0,4.0,,,4.0,1.0,3.0,,8.0,7.0,1.0,,1.0,,,97.0
4,"Hannebery, Dan",18,4,6,24,,1.0,,6.0,1.0,9.0,4.0,4.0,2.0,1.0,,9.0,13.0,,,,,2.0,86.0
15,"Jack, Kieren",18,2,10,28,1,,,9.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,10.0,18.0,,,2.0,,2.0,87.0
32,"Jetta, Lewis",14,2,1,15,1,,,3.0,2.0,3.0,1.0,2.0,,,,3.0,11.0,,,3.0,,,82.0
12,"Kennedy, Josh",13,2,15,28,1,,,4.0,1.0,7.0,6.0,3.0,,2.0,,15.0,12.0,1.0,1.0,1.0,,,83.0
9,"Malceski, Nick",13,,6,19,,,,1.0,5.0,3.0,1.0,,1.0,,,5.0,7.0,,,4.0,,,89.0
29,"Mattner, Martin",4,1,2,6,,,,4.0,1.0,1.0,1.0,1.0,,,,3.0,3.0,,,6.0,,,76.0
21,"McGlynn, Ben",10,2,4,14,1,3.0,,4.0,1.0,1.0,1.0,2.0,2.0,1.0,,5.0,9.0,,1.0,2.0,,1.0,80.0
3,"McVeigh, Jarrad",18,4,9,27,4,1.0,,4.0,,8.0,7.0,1.0,2.0,1.0,3.0,12.0,13.0,,1.0,1.0,1.0,1.0,89.0
41,"Mumford, Shane",,1,9,9,,,21.0,2.0,,,3.0,4.0,3.0,4.0,,9.0,2.0,,,1.0,,1.0,81.0
5,"OKeefe, Ryan",19,1,8,27,2,1.0,1.0,3.0,2.0,3.0,10.0,6.0,2.0,4.0,,21.0,6.0,,1.0,1.0,,,77.0
26,"Parker, Luke",12,4,13,25,2,,,9.0,1.0,2.0,2.0,5.0,2.0,3.0,,15.0,10.0,2.0,2.0,,,1.0,78.0
38,"Pyke, Mike",6,5,7,13,2,,35.0,4.0,,3.0,2.0,2.0,,1.0,,8.0,4.0,2.0,2.0,4.0,,,85.0
20,"Reid, Sam",7,4,6,13,,,,3.0,,2.0,,3.0,,1.0,,7.0,6.0,2.0,1.0,2.0,,,98.0
25,"Richards, Ted",9,,3,12,,,,3.0,2.0,1.0,,2.0,2.0,,,5.0,6.0,,,7.0,,,99.0
30,"Roberts-Thomson, Lewis",5,1,6,11,,,,2.0,1.0,,,4.0,1.0,4.0,,2.0,9.0,,,8.0,,,94.0
2 ↓,"Shaw, Rhyce",7,1,1,8,,,,2.0,5.0,,,,1.0,,,3.0,4.0,1.0,,1.0,3.0,,62.0
40,"Smith, Nick",6,1,9,15,,,,3.0,3.0,1.0,,4.0,,1.0,,8.0,7.0,,1.0,2.0,,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,45,151,369,17,12.0,57.0,73.0,33.0,58.0,47.0,61.0,28.0,33.0,5.0,178.0,175.0,11.0,12.0,46.0,4.0,12.0,
Opposition,Opposition,201,57,116,317,11,7.0,38.0,63.0,37.0,44.0,49.0,53.0,33.0,28.0,1.0,176.0,137.0,7.0,4.0,54.0,13.0,2.0,
