Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",11,6,7,18,1,,,3.0,,1.0,,2.0,,,,5.0,13.0,,2.0,1.0,,,76.0
20,"Brogan, Dean",5,3,4,9,,,15.0,3.0,,1.0,4.0,1.0,1.0,1.0,,3.0,5.0,,,5.0,,,67.0
7,"Burgoyne, Peter",16,2,5,21,,1.0,,1.0,,4.0,6.0,1.0,,1.0,,7.0,13.0,,,1.0,,,75.0
27,"Carlile, Alipate",8,5,9,17,,,,1.0,4.0,,,2.0,,1.0,,4.0,12.0,,,3.0,,,96.0
2,"Carr, Josh",6,5,15,21,,,,5.0,2.0,2.0,1.0,,3.0,,,10.0,11.0,,,2.0,,,75.0
1,"Cassisi, Domenic",13,2,14,27,,,,10.0,1.0,2.0,6.0,3.0,1.0,2.0,,11.0,15.0,,,,,,78.0
30,"Chaplin, Troy",5,4,9,14,1,,,6.0,1.0,1.0,1.0,,,,,4.0,10.0,,,4.0,,1.0,87.0
18,"Cornes, Kane",17,4,17,34,1,,,2.0,4.0,,3.0,4.0,1.0,,,11.0,22.0,,,,,,91.0
33,"Ebert, Brett",10,5,3,13,1,,,,,3.0,,2.0,,2.0,,4.0,9.0,,1.0,1.0,,,90.0
5,"Lade, Brendon",15,12,2,17,1,1.0,10.0,1.0,2.0,4.0,,4.0,,3.0,,2.0,15.0,1.0,2.0,5.0,,,68.0
44,"Logan, Tom",12,7,11,23,,1.0,,,2.0,1.0,3.0,,4.0,,,9.0,15.0,,1.0,2.0,,,64.0
26,"Lower, Nick",5,1,11,16,,,,1.0,2.0,1.0,2.0,,1.0,,,10.0,6.0,,,6.0,,,87.0
11,"Motlop, Marlon",12,3,3,15,1,,,1.0,,6.0,2.0,2.0,,,,4.0,11.0,,1.0,,,3.0,71.0
6,"Pearce, Danyle",16,5,6,22,1,2.0,,1.0,1.0,7.0,2.0,4.0,,1.0,,5.0,17.0,,,1.0,,,86.0
36,"Pettigrew, Michael",9,5,8,17,,,,1.0,,1.0,1.0,,,,,5.0,12.0,2.0,,9.0,,,91.0
15,"Rodan, David",12,3,7,19,3,1.0,,4.0,,4.0,7.0,1.0,2.0,1.0,3.0,11.0,9.0,,,1.0,7.0,1.0,80.0
3,"Salopek, Steven",7,2,14,21,,,,,3.0,1.0,1.0,2.0,1.0,1.0,,7.0,14.0,,,1.0,,1.0,94.0
9,"Surjan, Jacob",13,7,12,25,,,,7.0,4.0,1.0,1.0,3.0,,1.0,2.0,10.0,14.0,,,6.0,1.0,,87.0
28,"Thurstans, Toby",9,6,15,24,,,1.0,5.0,2.0,1.0,,3.0,1.0,1.0,,8.0,16.0,,,6.0,,,98.0
16,"Tredrea, Warren",7,7,2,9,1,,,2.0,,4.0,,2.0,1.0,,,4.0,5.0,2.0,2.0,3.0,,1.0,87.0
39,"Westhoff, Justin",13,10,3,16,2,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,,,4.0,11.0,2.0,3.0,2.0,,,77.0
40,"Westhoff, Matthew",8,4,6,14,1,,,,,2.0,,3.0,,2.0,,6.0,7.0,,,1.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,108,183,412,14,10.0,27.0,56.0,29.0,52.0,41.0,40.0,17.0,17.0,5.0,144.0,262.0,7.0,12.0,60.0,8.0,8.0,
Opposition,Opposition,177,65,187,364,11,4.0,37.0,60.0,33.0,40.0,34.0,43.0,17.0,17.0,1.0,130.0,225.0,6.0,10.0,41.0,9.0,9.0,
