Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",19,2,8,27,2,4.0,,3.0,2.0,5.0,4.0,5.0,3.0,2.0,1.0,8.0,17.0,,2.0,,3.0,1.0,95.0
11,"Bennell, Harley",13,3,9,22,2,,,3.0,2.0,5.0,1.0,4.0,1.0,,,3.0,15.0,,,,,2.0,84.0
3,"Brennan, Jared",12,8,2,14,,3.0,2.0,3.0,1.0,7.0,,4.0,2.0,2.0,,4.0,10.0,1.0,1.0,1.0,1.0,1.0,91.0
30,"Brown, Campbell",5,4,8,13,1,1.0,,2.0,1.0,2.0,,1.0,1.0,1.0,,3.0,9.0,,,1.0,,,81.0
28,"Caddy, Josh",11,6,7,18,3,,,,1.0,1.0,2.0,1.0,,,,6.0,13.0,1.0,1.0,1.0,,,72.0
12,"Day, Sam",5,4,5,10,1,3.0,,,,2.0,,1.0,,1.0,,4.0,6.0,1.0,2.0,3.0,,1.0,88.0
23,"Dixon, Charlie",9,8,3,12,,1.0,,3.0,2.0,1.0,,2.0,3.0,2.0,,7.0,6.0,3.0,2.0,2.0,,,97.0
5,"Harbrow, Jarrod",17,7,6,23,1,,,3.0,3.0,4.0,2.0,2.0,1.0,,,8.0,15.0,1.0,,2.0,2.0,,83.0
40,"Hickey, Tom",6,5,4,10,,1.0,6.0,1.0,,2.0,1.0,2.0,1.0,2.0,,5.0,5.0,2.0,1.0,2.0,,,82.0
42,"Horsley, Kyal",7,5,6,13,,,,,2.0,2.0,2.0,1.0,,,,6.0,7.0,,,1.0,,,63.0
7,"Hunt, Karmichael",7,3,3,10,,,,3.0,,3.0,2.0,5.0,,4.0,,3.0,7.0,,,1.0,,1.0,69.0
32,"Matera, Brandon",9,5,6,15,,,,2.0,1.0,3.0,,2.0,,,,1.0,14.0,,,,3.0,4.0,93.0
18,"McKenzie, Trent",14,4,2,16,2,,,,8.0,1.0,1.0,1.0,,,,4.0,9.0,,1.0,5.0,,,94.0
43,"Patrick, Liam",5,2,3,8,,1.0,,2.0,,,,3.0,1.0,2.0,,2.0,7.0,,2.0,3.0,1.0,,86.0
41 ↑,"Prestia, Dion",9,2,6,15,,,,2.0,1.0,3.0,3.0,2.0,1.0,,,6.0,9.0,,,1.0,,1.0,52.0
35,"Rischitelli, Michael",9,6,11,20,1,1.0,,1.0,1.0,2.0,3.0,1.0,2.0,,,11.0,9.0,,3.0,3.0,,,77.0
26,"Shaw, Matt",9,5,8,17,,,,,1.0,1.0,,2.0,3.0,1.0,,7.0,11.0,,,1.0,1.0,,98.0
2,"Smith, Zac",3,3,10,13,,,11.0,2.0,,,3.0,3.0,,,,9.0,4.0,2.0,,2.0,,1.0,88.0
25,"Stanley, Danny",10,7,9,19,,,,3.0,4.0,1.0,,3.0,1.0,,,7.0,12.0,,,1.0,,,100.0
14,"Warnock, Matthew",2,2,4,6,,,,1.0,3.0,,,2.0,1.0,2.0,,5.0,2.0,,,3.0,,,100.0
4,"Weller, Maverick",6,2,5,11,,1.0,,1.0,2.0,,1.0,3.0,2.0,3.0,,8.0,6.0,,,3.0,,,91.0
38 ↓,"Wilkinson, Joel",1,1,,1,,,,2.0,,,,2.0,,1.0,,,1.0,,,1.0,,,18.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,94,125,313,13,18.0,19.0,37.0,35.0,45.0,25.0,52.0,23.0,23.0,1.0,117.0,194.0,11.0,15.0,37.0,11.0,12.0,
Opposition,Opposition,241,134,164,405,15,20.0,39.0,51.0,24.0,60.0,31.0,52.0,23.0,23.0,5.0,131.0,275.0,15.0,19.0,35.0,9.0,10.0,
