Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",28y 260d,163 (68-1-94 42.02%),110 (0.67),8 (6-0-2 75.00%),2 (0.25)
37,"Chandler, Kade",24y 112d,41 (27-0-14 65.85%),32 (0.78),←,
31,"Fritsch, Bayley",27y 150d,134 (79-1-54 59.33%),232 (1.73),←,
11,"Gawn, Max",32y 126d,211 (107-1-103 50.95%),102 (0.48),←,
22,"Howes, Blake",21y 27d,8 (6-0-2 75.00%),,←,
15,"Langdon, Ed",28y 93d,165 (91-1-73 55.45%),70 (0.42),97 (66-1-30 68.56%),37 (0.38)
16,"Laurie, Bailey",22y 41d,8 (6-0-2 75.00%),2 (0.25),←,
8,"Lever, Jake",28y 60d,168 (109-1-58 65.18%),5 (0.03),112 (71-1-40 63.84%),2 (0.02)
1,"May, Steven",32y 115d,223 (103-2-118 46.64%),23 (0.10),100 (65-1-34 65.50%),2 (0.02)
25,"McDonald, Tom",31y 229d,217 (98-1-118 45.39%),166 (0.76),←,
4,"McVee, Judd",20y 271d,33 (22-0-11 66.67%),,←,
30,"Neal-Bullen, Alex",28y 116d,161 (96-1-64 59.94%),112 (0.70),←,
13,"Oliver, Clayton",26y 287d,170 (99-1-70 58.53%),52 (0.31),←,
5,"Petracca, Christian",28y 121d,184 (106-1-77 57.88%),175 (0.95),←,
35,"Petty, Harry",24y 174d,68 (41-1-26 61.03%),21 (0.31),←,
36,"Pickett, Kysaiah",22y 337d,91 (63-1-27 69.78%),137 (1.51),←,
24,"Rivers, Trent",22y 279d,85 (60-1-24 71.18%),7 (0.08),←,
32,"Sparrow, Tom",23y 339d,82 (55-1-26 67.68%),31 (0.38),←,
42,"Turner, Daniel",22y 97d,5 (4-0-1 80.00%),3 (0.60),←,
2,"van Rooyen, Jacob",21y 18d,28 (20-0-8 71.43%),37 (1.32),←,
7,"Viney, Jack",30y 21d,204 (95-1-108 46.81%),60 (0.29),←,
6,"Windsor, Caleb",18y 330d,8 (6-0-2 75.00%),3 (0.38),←,
40,"Woewodin, Taj",21y 39d,10 (9-0-1 90.00%),2 (0.20),←,
Totals,Totals,25y 206d,2467 (1370-16-1081 55.53%),1382 (0.56),,
C,"Goodwin, Simon",47y 130d,168 (99-1-68 59.23%),,167 (99-1-67 59.58%),
