Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Breust, Luke",8,3,6,14,2,,,3.0,,6.0,,5.0,2.0,1.0,,6.0,8.0,,1.0,1.0,,4.0,78.0
12,"Day, Will",13,7,9,22,,,,3.0,4.0,1.0,1.0,2.0,1.0,,,6.0,15.0,1.0,,1.0,,,80.0
8,"Frost, Sam",8,7,4,12,,,,,3.0,,,4.0,2.0,2.0,,6.0,7.0,1.0,,6.0,,,90.0
24,"Grainger-Barras, Denver",10,6,8,18,,,,2.0,2.0,1.0,,2.0,1.0,1.0,,7.0,10.0,1.0,,4.0,,,84.0
19,"Gunston, Jack",4,3,3,7,2,1.0,,1.0,,2.0,,2.0,,2.0,,3.0,4.0,,2.0,4.0,1.0,,90.0
15,"Hardwick, Blake",12,6,6,18,,,,2.0,7.0,1.0,,4.0,,2.0,,4.0,12.0,,,3.0,,,88.0
17 ↑,"Howe, Daniel",8,4,7,15,,,,4.0,,2.0,1.0,3.0,,,,4.0,10.0,,,3.0,,,65.0
9,"Jiath, Changkuoth",20,8,7,27,,,,3.0,11.0,1.0,,3.0,3.0,1.0,,8.0,18.0,2.0,,2.0,5.0,,83.0
2,"Lewis, Mitch",4,4,2,6,1,,,,,,1.0,2.0,,1.0,,3.0,4.0,1.0,2.0,3.0,,,92.0
31,"Macdonald, Connor",10,4,5,15,1,2.0,,1.0,2.0,1.0,,2.0,,,,4.0,11.0,,,,1.0,,81.0
32,"Maginness, Finn",4,,6,10,,,,2.0,1.0,,1.0,4.0,1.0,1.0,,5.0,6.0,,,2.0,,,86.0
3,"Mitchell, Tom",13,4,10,23,1,,,3.0,4.0,3.0,6.0,4.0,1.0,1.0,,12.0,12.0,,,1.0,,1.0,83.0
13,"Moore, Dylan",16,9,5,21,2,1.0,,2.0,,5.0,2.0,3.0,3.0,,,8.0,12.0,1.0,2.0,3.0,,,76.0
1,"Morrison, Harry",11,7,8,19,1,,,3.0,4.0,2.0,3.0,1.0,,,,7.0,14.0,,,3.0,,1.0,84.0
11,"Nash, Conor",7,1,9,16,,,8.0,5.0,1.0,4.0,,3.0,,1.0,,7.0,10.0,,,3.0,,1.0,73.0
44,"Newcombe, Jai",12,6,5,17,,,,6.0,2.0,5.0,4.0,2.0,2.0,,,5.0,13.0,,,,2.0,,82.0
10,"OMeara, Jaeger",6,2,11,17,,,,4.0,2.0,1.0,3.0,4.0,,2.0,,8.0,9.0,,,1.0,,,80.0
37,"Reeves, Ned",2,2,5,7,,,23.0,2.0,,2.0,2.0,5.0,,4.0,,4.0,3.0,,,2.0,,,64.0
14 ↓,"Scrimshaw, Jack",2,,1,3,,,,,1.0,,,,,,,,3.0,,,,,,19.0
6,"Sicily, James",18,9,6,24,,,,3.0,5.0,1.0,,6.0,2.0,2.0,,8.0,14.0,1.0,,4.0,1.0,,93.0
25,"Ward, Josh",10,4,10,20,,,,1.0,1.0,4.0,3.0,2.0,,1.0,,8.0,12.0,,,1.0,,1.0,76.0
20,"Wingard, Chad",8,2,4,12,1,1.0,,4.0,,,1.0,1.0,,,,4.0,7.0,1.0,1.0,,,,84.0
5,"Worpel, James",16,5,7,23,,,,3.0,2.0,4.0,3.0,4.0,2.0,1.0,,10.0,11.0,,,2.0,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,103,144,366,11,7.0,31.0,57.0,52.0,46.0,31.0,68.0,20.0,23.0,,137.0,225.0,9.0,8.0,49.0,10.0,8.0,
Opposition,Opposition,253,115,146,399,11,8.0,34.0,68.0,35.0,64.0,37.0,69.0,23.0,20.0,6.0,147.0,250.0,13.0,10.0,55.0,8.0,7.0,
