Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",24y 350d,69 (38-0-31 55.07%),33 (0.48),←,
10,"Boak, Travis",32y 2d,274 (134-1-139 49.09%),176 (0.64),←,
18,"Butters, Zak",19y 330d,29 (17-0-12 58.62%),18 (0.62),←,
33,"Byrne-Jones, Darcy",24y 318d,96 (53-0-43 55.21%),6 (0.06),←,
17,"Clurey, Tom",26y 133d,91 (54-0-37 59.34%),,←,
22,"Dixon, Charlie",29y 315d,144 (65-1-78 45.49%),231 (1.60),79 (46-0-33 58.23%),137 (1.73)
21,"Duursma, Xavier",20y 27d,27 (17-0-10 62.96%),15 (0.56),←,
24,"Farrell, Kane",21y 139d,19 (9-0-10 47.37%),22 (1.16),←,
19,"Georgiades, Mitch",18y 310d,4 (3-0-1 75.00%),6 (1.50),←,
9,"Gray, Robbie",32y 126d,228 (113-0-115 49.56%),325 (1.43),←,
8,"Hartlett, Hamish",29y 355d,174 (85-1-88 49.14%),75 (0.43),←,
5,"Houston, Dan",23y 83d,70 (42-0-28 60.00%),10 (0.14),←,
1,"Jonas, Tom",29y 207d,149 (79-1-69 53.36%),1 (0.01),←,
38,"Ladhams, Peter",22y 202d,9 (5-0-4 55.56%),3 (0.33),←,
32,"Mayes, Sam",26y 75d,105 (30-0-75 28.57%),27 (0.26),4 (3-0-1 75.00%),1 (0.25)
12,"McKenzie, Trent",28y 122d,116 (37-0-79 31.90%),22 (0.19),10 (8-0-2 80.00%),
2,"Powell-Pepper, Sam",22y 208d,67 (41-0-26 61.19%),35 (0.52),←,
11,"Rockliff, Tom",30y 163d,197 (72-0-125 36.55%),97 (0.49),43 (26-0-17 60.47%),10 (0.23)
20,"Rozee, Connor",20y 194d,32 (19-0-13 59.38%),34 (1.06),←,
39,"Westhoff, Justin",33y 307d,278 (136-1-141 49.10%),312 (1.12),←,
16,"Wines, Ollie",25y 301d,149 (83-0-66 55.70%),66 (0.44),←,
36,"Woodcock, Boyd",20y 151d,1 (1-0-0 100.00%),,←,
Totals,Totals,25y 234d,2328 (1133-5-1190 48.67%),1514 (0.65),,
C,"Hinkley, Ken",53y 308d,169 (96-0-73 56.80%),,←,
