Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",11,5,3,14,1,,,,3.0,2.0,1.0,4.0,,,,3.0,12.0,,1.0,2.0,,2.0,84.0
15,"Anderson, Noah",13,3,13,26,,,,4.0,2.0,3.0,7.0,3.0,,,,17.0,8.0,,,1.0,,,87.0
31,"Andrew, Mac",14,7,1,15,,,,3.0,7.0,1.0,,3.0,,,,6.0,8.0,1.0,,4.0,,,81.0
2 ↓,"Atkins, Rory",3,2,3,6,,,,3.0,2.0,1.0,,2.0,,1.0,,2.0,4.0,,,,,,66.0
10,"Ballard, Charlie",11,5,3,14,,,,1.0,6.0,1.0,,3.0,1.0,1.0,,7.0,5.0,3.0,,9.0,,1.0,93.0
16,"Berry, Tom",6,2,2,8,,1.0,,3.0,1.0,2.0,,,,,,4.0,4.0,,,1.0,,1.0,60.0
30,"Casboult, Levi",10,3,1,11,,1.0,4.0,2.0,,2.0,1.0,5.0,,1.0,,5.0,2.0,2.0,,1.0,,,80.0
25,"Collins, Sam",10,5,2,12,,,,2.0,5.0,,,4.0,,,,4.0,5.0,1.0,,9.0,,,98.0
5,"Davies, Alex",7,,7,14,,,,6.0,1.0,2.0,2.0,4.0,,1.0,,6.0,8.0,,,2.0,,,70.0
50 ↑,"Farrar, Jy",4,1,,4,,,,2.0,,2.0,,1.0,2.0,1.0,,3.0,1.0,,1.0,,,,13.0
8,"Fiorini, Brayden",9,2,1,10,,,,1.0,2.0,3.0,1.0,6.0,,2.0,,6.0,5.0,,,,,1.0,92.0
7,"Holman, Nick",7,2,5,12,2,,,10.0,1.0,4.0,1.0,2.0,1.0,,,5.0,8.0,,1.0,2.0,1.0,2.0,82.0
19,"Humphrey, Bailey",13,1,6,19,1,,,3.0,1.0,5.0,1.0,5.0,,,,8.0,11.0,,,1.0,,1.0,70.0
40,"Jeffrey, Joel",14,3,1,15,,,,2.0,6.0,1.0,1.0,1.0,,,,1.0,8.0,,,3.0,,,83.0
34,"King, Ben",6,3,1,7,2,2.0,,,,,,3.0,1.0,1.0,,4.0,4.0,,3.0,1.0,,,90.0
22,"Long, Ben",10,2,3,13,,,,5.0,5.0,2.0,1.0,4.0,,2.0,,9.0,4.0,,,3.0,,,82.0
13,"Lukosius, Jack",10,3,2,12,5,,,1.0,,4.0,,3.0,1.0,2.0,2.0,6.0,6.0,1.0,2.0,2.0,,1.0,86.0
44,"Macpherson, Darcy",14,3,4,18,,,,2.0,4.0,,2.0,4.0,,,,9.0,8.0,,,1.0,,,79.0
27,"Powell, Wil",13,2,3,16,,,,2.0,6.0,2.0,1.0,7.0,,5.0,,4.0,8.0,,,3.0,,,85.0
41,"Rosas, Malcolm",4,1,5,9,,1.0,,3.0,,1.0,,3.0,1.0,1.0,,3.0,6.0,,,1.0,,,70.0
18,"Rowell, Matt",22,2,7,29,1,,,7.0,3.0,7.0,16.0,1.0,4.0,,3.0,23.0,6.0,,,2.0,,,86.0
24,"Swallow, David",14,3,5,19,1,,,6.0,,3.0,3.0,6.0,1.0,1.0,,11.0,8.0,1.0,,3.0,,,78.0
28,"Witts, Jarrod",12,2,7,19,,,51.0,3.0,,,4.0,5.0,1.0,3.0,,12.0,8.0,,,3.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,237,62,85,322,13,6.0,55.0,71.0,55.0,48.0,42.0,79.0,13.0,22.0,5.0,158.0,147.0,9.0,8.0,54.0,1.0,9.0,
Opposition,Opposition,215,87,150,365,11,11.0,33.0,57.0,34.0,66.0,42.0,55.0,22.0,13.0,1.0,141.0,230.0,5.0,12.0,64.0,3.0,6.0,
