Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Boyd, Tom",19y 240d,12 (5-0-7 41.67%),12 (1.00),3 (2-0-1 66.67%),4 (1.33)
49,"Cordy, Ayce",24y 256d,22 (9-0-13 40.91%),13 (0.59),←,
8,"Crameri, Stewart",26y 252d,82 (40-1-41 49.39%),136 (1.66),25 (9-0-16 36.00%),40 (1.60)
6,"Dahlhaus, Luke",22y 241d,74 (26-0-48 35.14%),71 (0.96),←,
29,"Dickson, Tory",27y 205d,37 (12-0-25 32.43%),54 (1.46),←,
44,"Goodes, Brett",31y 61d,18 (6-0-12 33.33%),2 (0.11),←,
1,"Grant, Jarrad",25y 287d,65 (31-0-34 47.69%),73 (1.12),←,
22,"Honeychurch, Mitch",20y 48d,6 (4-0-2 66.67%),4 (0.67),←,
13,"Hrovat, Nathan",20y 316d,20 (7-0-13 35.00%),9 (0.45),←,
39,"Johannisen, Jason",22y 162d,30 (9-0-21 30.00%),7 (0.23),←,
46,"Jong, Lin",21y 319d,13 (4-0-9 30.77%),5 (0.38),←,
11,"Macrae, Jack",20y 259d,37 (13-0-24 35.14%),12 (0.32),←,
27,"Minson, Will",30y 8d,182 (86-1-95 47.53%),78 (0.43),←,
38,"Morris, Dale",32y 111d,196 (102-2-92 52.55%),3 (0.02),←,
2,"Murphy, Robert",32y 314d,274 (117-4-153 43.43%),171 (0.62),←,
42,"Picken, Liam",28y 261d,132 (57-0-75 43.18%),34 (0.26),←,
23,"Roughead, Jordan",24y 167d,75 (28-0-47 37.33%),12 (0.16),←,
25,"Stevens, Koby",23y 305d,51 (17-0-34 33.33%),25 (0.49),40 (13-0-27 32.50%),23 (0.57)
9,"Stringer, Jake",20y 359d,31 (11-0-20 35.48%),43 (1.39),←,
32,"Talia, Michael",22y 67d,19 (5-0-14 26.32%),1 (0.05),←,
3,"Wallis, Mitch",22y 177d,59 (20-0-39 33.90%),16 (0.27),←,
19,"Webb, Lukas",19y 46d,1 (0-0-1 0.00%),,←,
Totals,Totals,24y 219d,1436 (609-8-819 42.41%),781 (0.54),,
C,"Beveridge, Luke",44y 239d,3 (2-0-1 66.67%),,←,
