Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",6,5,4,10,1,,,2.0,,1.0,,,1.0,,,4.0,7.0,,1.0,1.0,,,75.0
31,"Andrews, Harris",8,6,1,9,,,,2.0,,2.0,,1.0,,1.0,,1.0,7.0,,,6.0,,,93.0
43 ↑,"Answerth, Noah",2,2,2,4,,,,,2.0,,,2.0,,1.0,,3.0,2.0,1.0,,1.0,,,22.0
33,"Bailey, Zac",7,5,5,12,,,,2.0,1.0,1.0,1.0,2.0,,2.0,,5.0,9.0,,,,1.0,,75.0
7,"Berry, Jarrod",14,8,10,24,,,,3.0,,5.0,4.0,2.0,1.0,1.0,,6.0,18.0,,,1.0,,,80.0
23,"Cameron, Charlie",6,4,3,9,1,,,1.0,,1.0,1.0,2.0,,1.0,,2.0,6.0,,3.0,,,1.0,81.0
3,"Daniher, Joe",15,12,5,20,5,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,8.0,12.0,3.0,5.0,1.0,,,98.0
5,"Dunkley, Josh",14,5,9,23,,,,5.0,3.0,6.0,3.0,6.0,1.0,3.0,,9.0,14.0,1.0,,2.0,,1.0,83.0
28,"Fletcher, Jaspa",9,9,8,17,,,,4.0,3.0,,,2.0,,1.0,,4.0,12.0,,,,1.0,1.0,76.0
30,"Hipwood, Eric",13,11,1,14,2,2.0,,,,2.0,,4.0,1.0,1.0,,2.0,11.0,,2.0,,,,80.0
35,"Lester, Ryan",16,15,5,21,,,,1.0,,2.0,,,2.0,,,4.0,17.0,1.0,,6.0,1.0,,90.0
1,"Lohmann, Kai",7,5,5,12,2,,,,,2.0,,,,,,3.0,9.0,,1.0,,,1.0,69.0
6,"McCluggage, Hugh",21,11,5,26,2,1.0,,3.0,4.0,5.0,3.0,1.0,1.0,,,8.0,18.0,2.0,,,,1.0,86.0
46,"McInerney, Oscar",4,,2,6,1,,23.0,2.0,2.0,1.0,1.0,1.0,3.0,,,6.0,1.0,,,2.0,,1.0,85.0
26 ↓,"McKenna, Conor",4,3,3,7,,1.0,,,,1.0,,3.0,,1.0,,1.0,6.0,,1.0,,,1.0,60.0
13,"Morris, Logan",7,4,1,8,3,,,,1.0,2.0,,4.0,1.0,1.0,,3.0,6.0,,1.0,1.0,,,72.0
9,"Neale, Lachie",13,2,7,20,,,,,,6.0,7.0,5.0,3.0,4.0,,13.0,5.0,,,1.0,,2.0,83.0
40,"Payne, Jack",11,9,1,12,,,,1.0,2.0,,,,1.0,,,2.0,10.0,,,6.0,,,95.0
16,"Rayner, Cam",8,3,5,13,1,3.0,,1.0,,3.0,2.0,2.0,1.0,1.0,2.0,9.0,4.0,2.0,2.0,,,,80.0
38,"Reville, Bruce",12,7,1,13,,1.0,,,2.0,4.0,,2.0,,1.0,,2.0,12.0,,,,,1.0,76.0
37,"Starcevich, Brandon",8,7,2,10,1,,,1.0,1.0,2.0,,2.0,,1.0,,,10.0,,,,,,83.0
44,"Wilmot, Darcy",19,9,6,25,,,,2.0,3.0,3.0,3.0,1.0,,1.0,,7.0,14.0,1.0,,4.0,2.0,1.0,76.0
15,"Zorko, Dayne",26,9,4,30,,,,3.0,8.0,3.0,,4.0,3.0,1.0,1.0,10.0,17.0,,,2.0,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,250,151,95,345,19,12.0,23.0,35.0,33.0,53.0,26.0,47.0,20.0,22.0,6.0,112.0,227.0,11.0,16.0,34.0,5.0,12.0,
Opposition,Opposition,196,84,120,316,16,10.0,31.0,48.0,34.0,50.0,35.0,50.0,22.0,19.0,,120.0,192.0,6.0,12.0,35.0,8.0,10.0,
