Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
37,"Bassett, Adrian",24y 117d,22 (13-0-9 59.09%),7 (0.32),←,
21,"Bradley, Craig",27y 256d,128 (78-1-49 61.33%),93 (0.73),←,
5,"Da Rui, Steven",27y 107d,51 (31-1-19 61.76%),5 (0.10),←,
35,"Dean, Peter",26y 119d,120 (76-1-43 63.75%),15 (0.13),←,
6,"Dorotich, Jon",29y 70d,98 (57-1-40 58.67%),81 (0.83),←,
2,"Fotia, Dominic",21y 209d,17 (9-0-8 52.94%),4 (0.24),←,
32,"Glascott, David",30y 70d,169 (109-1-59 64.79%),80 (0.47),←,
12,"Gleeson, Adrian",24y 67d,99 (61-1-37 62.12%),97 (0.98),←,
13,"Hanna, Mil",25y 92d,79 (41-1-37 52.53%),38 (0.48),←,
11,"Hawker, Glenn",30y 111d,226 (141-2-83 62.83%),198 (0.88),26 (14-1-11 55.77%),26 (1.00)
28,"Kernahan, David",25y 360d,39 (19-0-20 48.72%),8 (0.21),←,
4,"Kernahan, Stephen",27y 308d,130 (79-1-50 61.15%),349 (2.68),←,
44,"Madden, Justin",30y 36d,218 (135-1-82 62.16%),144 (0.66),173 (105-1-67 60.98%),124 (0.72)
19,"Phillips, Andrew",21y 160d,34 (17-1-16 51.47%),24 (0.71),←,
7,"Ratten, Brett",19y 360d,13 (6-0-7 46.15%),2 (0.15),←,
36,"Rieniets, Tim",25y 83d,22 (12-0-10 54.55%),6 (0.27),←,
18,"Sartori, Peter",26y 255d,47 (29-0-18 61.70%),96 (2.04),←,
14,"Sexton, Michael",20y 123d,10 (5-0-5 50.00%),1 (0.10),←,
45,"Tarczon, Darren",20y 128d,5 (3-0-2 60.00%),4 (0.80),←,
15,"Verbeek, Simon",24y 99d,32 (16-1-15 51.56%),32 (1.00),←,
Totals,Totals,25y 157d,1559 (937-13-609 60.10%),1284 (0.82),,
C,"Parkin, David",48y 297d,297 (173-1-123 58.42%),,134 (86-1-47 64.55%),
