St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",25y 286d,94 (44-1-49 47.34%),58 (0.62),←,
26,"Curren, Tom",21y 243d,9 (4-0-5 44.44%),3 (0.33),←,
21,"Delaney, Luke",24y 278d,28 (16-0-12 57.14%),1 (0.04),2 (2-0-0 100.00%),
24,"Dempster, Sean",30y 68d,162 (90-3-69 56.48%),19 (0.12),108 (55-3-50 52.31%),11 (0.10)
36,"Dunstan, Luke",19y 59d,2 (2-0-0 100.00%),1 (0.50),←,
14,"Geary, Jarryn",25y 279d,95 (56-0-39 58.95%),18 (0.19),←,
19,"Gilbert, Sam",27y 222d,142 (86-4-52 61.97%),29 (0.20),←,
33,"Gwilt, James",27y 230d,111 (64-3-44 59.01%),20 (0.18),←,
7,"Hayes, Lenny",34y 74d,278 (138-6-134 50.72%),91 (0.33),←,
1,"Hickey, Tom",23y 23d,26 (6-0-20 23.08%),10 (0.38),14 (5-0-9 35.71%),5 (0.36)
4,"Jones, Clinton",30y 55d,135 (81-4-50 61.48%),35 (0.26),←,
37,"Maister, Beau",28y 9d,42 (16-0-26 38.10%),26 (0.62),19 (11-0-8 57.89%),25 (1.32)
11,"Montagna, Leigh",30y 147d,213 (124-4-85 59.15%),130 (0.61),←,
16,"Newnes, Jack",21y 33d,27 (11-0-16 40.74%),1 (0.04),←,
22,"Ray, Farren",28y 6d,178 (99-4-75 56.74%),53 (0.30),103 (64-3-36 63.59%),21 (0.20)
12,"Riewoldt, Nick",31y 163d,261 (138-5-118 53.83%),578 (2.21),←,
17,"Roberton, Dylan",22y 281d,59 (28-0-31 47.46%),7 (0.12),22 (6-0-16 27.27%),2 (0.09)
35,"Saunders, Josh",19y 210d,12 (2-0-10 16.67%),3 (0.25),←,
5,"Savage, Shane",23y 83d,58 (43-0-15 74.14%),37 (0.64),2 (2-0-0 100.00%),
28,"Stanley, Rhys",23y 118d,41 (19-0-22 46.34%),24 (0.59),←,
43,"Templeton, Eli",18y 222d,2 (2-0-0 100.00%),3 (1.50),←,
34,"Wright, Nathan",20y 41d,10 (4-0-6 40.00%),,←,
Totals,Totals,25y 109d,1985 (1073-34-878 54.06%),1147 (0.58),,
C,"Richardson, Alan",48y 316d,3 (2-0-1 66.67%),,2 (2-0-0 100.00%),
