West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",10,6,7,17,,,,1.0,2.0,1.0,,,,,,5.0,12.0,2.0,,4.0,,,79.0
1,"Brown, Mitch",3,,3,6,,,4.0,7.0,1.0,,,1.0,,1.0,,2.0,4.0,,,,,,54.0
26,"Butler, Sam",10,3,5,15,,,,2.0,3.0,2.0,,1.0,1.0,,,3.0,11.0,,,1.0,,,80.0
15,"Cripps, Jamie",10,6,6,16,3,,,7.0,,6.0,1.0,1.0,3.0,,1.0,5.0,11.0,,1.0,,,1.0,74.0
27,"Darling, Jack",7,5,4,11,,5.0,,3.0,,,1.0,2.0,2.0,1.0,,5.0,8.0,,4.0,,,,90.0
3,"Gaff, Andrew",18,6,12,30,,,,1.0,5.0,2.0,5.0,1.0,,,3.0,8.0,22.0,,1.0,1.0,,1.0,87.0
33,"Hill, Josh",7,5,6,13,1,,,3.0,1.0,3.0,,2.0,,,,7.0,6.0,2.0,2.0,2.0,,1.0,85.0
25,"Hurn, Shannon",8,6,8,16,,,,2.0,3.0,,1.0,1.0,,,,6.0,8.0,1.0,,3.0,,,85.0
34,"Hutchings, Mark",8,1,4,12,,,,3.0,,2.0,3.0,3.0,2.0,1.0,,7.0,5.0,,,1.0,,,83.0
17,"Kennedy, Josh",7,5,1,8,2,1.0,,,,2.0,,4.0,1.0,1.0,,2.0,6.0,1.0,3.0,1.0,,,100.0
2,"LeCras, Mark",14,6,4,18,2,1.0,,7.0,,5.0,,1.0,1.0,1.0,,5.0,12.0,,1.0,,,3.0,84.0
29,"Lycett, Scott",7,1,5,12,,1.0,36.0,4.0,1.0,2.0,5.0,5.0,,4.0,,5.0,7.0,,,5.0,1.0,,81.0
7,"Masten, Chris",12,4,6,18,,,,,1.0,4.0,1.0,5.0,,2.0,,4.0,16.0,,,1.0,,1.0,85.0
35,"McGinnity, Patrick",2,1,10,12,,,,3.0,,,2.0,,1.0,,,7.0,5.0,,,,,,67.0
20,"McGovern, Jeremy",12,8,6,18,,,,3.0,2.0,3.0,,1.0,,,,7.0,10.0,3.0,,4.0,,,80.0
11,"Priddis, Matt",12,1,12,24,,,,8.0,1.0,5.0,9.0,3.0,2.0,2.0,,15.0,8.0,,,,,,87.0
8,"Redden, Jack",4,2,4,8,,,,2.0,2.0,,3.0,2.0,,1.0,,2.0,6.0,,,,,,74.0
31,"Schofield, Will",4,2,4,8,1,,,5.0,,,,3.0,2.0,2.0,,4.0,6.0,1.0,1.0,8.0,,,90.0
5,"Sheppard, Brad",6,4,6,12,,,,,,2.0,,1.0,,1.0,,4.0,8.0,,,,,,91.0
13,"Shuey, Luke",9,5,14,23,1,1.0,,8.0,3.0,4.0,4.0,4.0,1.0,2.0,,9.0,13.0,,,1.0,1.0,,77.0
12,"Wellingham, Sharrod",9,6,8,17,,,,3.0,3.0,1.0,,1.0,,,,3.0,13.0,,,1.0,,,82.0
6,"Yeo, Elliot",11,4,5,16,2,,1.0,5.0,1.0,4.0,2.0,5.0,1.0,2.0,,6.0,10.0,1.0,,1.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,87,140,330,12,10.0,41.0,77.0,29.0,48.0,37.0,47.0,17.0,21.0,4.0,121.0,207.0,11.0,13.0,34.0,2.0,8.0,
Opposition,Opposition,202,105,157,359,11,9.0,43.0,65.0,32.0,43.0,40.0,52.0,21.0,17.0,2.0,122.0,236.0,15.0,11.0,41.0,7.0,9.0,
