Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
7,"Allan, Ben",26y 267d,112 (67-0-45 59.82%),80 (0.71),14 (5-0-9 35.71%),8 (0.57)
33,"Burrows, Craig",22y 201d,13 (5-0-8 38.46%),15 (1.15),←,
24,"Burton, Matthew",25y 51d,12 (5-0-7 41.67%),3 (0.25),←,
42,"Callaghan, Craig",19y 122d,5 (0-0-5 0.00%),2 (0.40),←,
37,"Gale, Mark",19y 63d,1 (0-0-1 0.00%),,←,
35,"Groom, Chris",21y 315d,17 (9-0-8 52.94%),23 (1.35),5 (2-0-3 40.00%),15 (3.00)
16,"Hutton, John",29y 44d,33 (9-1-23 28.79%),75 (2.27),10 (5-0-5 50.00%),23 (2.30)
11,"Kickett, Dale",27y 66d,58 (28-0-30 48.28%),40 (0.69),12 (5-0-7 41.67%),
36,"Leach, Quenton",22y 323d,12 (4-0-8 33.33%),,←,
48,"Madigan, Greg",25y 166d,50 (30-0-20 60.00%),5 (0.10),10 (3-0-7 30.00%),1 (0.10)
9,"Mann, Peter",24y 305d,53 (23-0-30 43.40%),31 (0.58),14 (5-0-9 35.71%),19 (1.36)
43,"McGovern, Andrew",27y 93d,30 (7-1-22 25.00%),7 (0.23),10 (3-0-7 30.00%),
8,"McManus, Shaun",19y 150d,10 (3-0-7 30.00%),4 (0.40),←,
47,"Merillo, Jamie",22y 224d,3 (0-0-3 0.00%),,←,
49,"Miller, Peter",26y 94d,12 (5-0-7 41.67%),14 (1.17),←,
21,"Muir, David",23y 357d,7 (2-0-5 28.57%),,←,
25,"Norrish, Jason",23y 164d,32 (17-0-15 53.13%),4 (0.13),12 (5-0-7 41.67%),2 (0.17)
10,"OReilly, Stephen",22y 242d,49 (25-0-24 51.02%),8 (0.16),13 (4-0-9 30.77%),3 (0.23)
5,"Ridley, Todd",26y 148d,36 (19-0-17 52.78%),33 (0.92),11 (4-0-7 36.36%),12 (1.09)
31,"Wardell-Johnson, Leigh",25y 114d,9 (3-0-6 33.33%),9 (1.00),←,
2,"Watters, Scott",26y 165d,97 (40-2-55 42.27%),30 (0.31),14 (5-0-9 35.71%),6 (0.43)
Totals,Totals,24y 71d,651 (301-4-346 46.24%),383 (0.59),,
C,"Neesham, Gerard",40y 210d,14 (5-0-9 35.71%),,←,
