Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
2,"Arnott, Simon",21y 119d,18 (12-1-5 69.44%),7 (0.39),←,
21,"Barry, Leo",20y 25d,8 (6-0-2 75.00%),3 (0.38),←,
30,"Bayes, Mark",30y 90d,227 (90-2-135 40.09%),159 (0.70),←,
31,"Carey, Stefan",21y 139d,13 (6-1-6 50.00%),10 (0.77),←,
27,"Chapman, Wade",21y 161d,45 (20-1-24 45.56%),15 (0.33),←,
41,"Cook, Troy",20y 305d,9 (6-0-3 66.67%),5 (0.56),←,
8,"Cresswell, Daryn",26y 22d,105 (35-1-69 33.81%),81 (0.77),←,
6,"Dunkley, Andrew",28y 349d,110 (39-2-69 36.36%),7 (0.06),←,
9,"Grant, Shannon",20y 55d,47 (26-1-20 56.38%),28 (0.60),←,
14,"Kelly, Paul",27y 320d,149 (47-3-99 32.55%),95 (0.64),←,
3,"Lewis, Dale",28y 40d,124 (36-2-86 29.84%),140 (1.13),←,
34,"Luff, Troy",27y 203d,72 (30-2-40 43.06%),56 (0.78),←,
11,"Maxfield, Stuart",25y 65d,124 (59-2-63 48.39%),87 (0.70),35 (24-1-10 70.00%),22 (0.63)
17,"Mooney, Jason",24y 8d,66 (20-0-46 30.30%),34 (0.52),←,
23,"Nicks, Matthew",22y 31d,15 (10-0-5 66.67%),4 (0.27),←,
19,"OLoughlin, Michael",20y 113d,48 (27-1-20 57.29%),47 (0.98),←,
24,"Orchard, Mark",21y 72d,24 (11-1-12 47.92%),8 (0.33),12 (6-0-6 50.00%),4 (0.33)
1,"Roos, Paul",33y 351d,325 (141-1-183 43.54%),286 (0.88),56 (31-1-24 56.25%),16 (0.29)
7,"Seymour, Brad",21y 41d,52 (25-1-26 49.04%),3 (0.06),←,
15,"Stafford, Greg",22y 290d,51 (22-1-28 44.12%),9 (0.18),←,
20,"Stevens, John",25y 363d,8 (5-0-3 62.50%),5 (0.63),←,
Totals,Totals,24y 116d,1640 (673-23-944 41.04%),1089 (0.66),,
C,"Eade, Rodney",39y 70d,37 (24-1-12 66.22%),,←,
