Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",24y 242d,65 (33-0-32 50.77%),19 (0.29),←,
21,"Brown, David",24y 186d,35 (17-0-18 48.57%),34 (0.97),←,
9,"Hall, Tony",29y 199d,99 (75-0-24 75.76%),148 (1.49),2 (1-0-1 50.00%),4 (2.00)
34,"Hart, Ben",19y 268d,44 (23-0-21 52.27%),6 (0.14),←,
35,"Jameson, Rod",23y 277d,54 (31-0-23 57.41%),78 (1.44),←,
2,"Jarman, Andrew",28y 79d,61 (32-0-29 52.46%),36 (0.59),←,
13,"Lee, Scott",30y 302d,68 (35-0-33 51.47%),17 (0.25),←,
27,"Liptak, Matthew",23y 338d,56 (31-0-25 55.36%),73 (1.30),←,
18,"Maynard, Rodney",27y 194d,62 (30-0-32 48.39%),15 (0.24),←,
10,"McDermott, Chris",30y 150d,68 (35-0-33 51.47%),21 (0.31),←,
11,"McGuinness, Tony",29y 332d,174 (84-2-88 48.85%),164 (0.94),65 (34-0-31 52.31%),56 (0.86)
6,"Modra, Tony",25y 33d,33 (18-0-15 54.55%),164 (4.97),←,
15,"Pittman, David",25y 39d,19 (9-0-10 47.37%),1 (0.05),←,
52,"Rehn, Shaun",22y 229d,45 (24-0-21 53.33%),14 (0.31),←,
32,"Ricciuto, Mark",18y 299d,21 (11-0-10 52.38%),4 (0.19),←,
45,"Rouvray, Paul",21y 350d,12 (8-0-4 66.67%),,←,
7,"Smart, Nigel",24y 317d,61 (31-0-30 50.82%),29 (0.48),←,
12,"Tregenza, Simon",23y 25d,55 (29-0-26 52.73%),9 (0.16),←,
49,"Viska, Mark",22y 339d,15 (9-0-6 60.00%),1 (0.07),←,
33,"Weidemann, Wayne",27y 164d,39 (19-0-20 48.72%),10 (0.26),←,
14,"Wigney, Stuart",24y 349d,54 (21-1-32 39.81%),31 (0.57),6 (2-0-4 33.33%),10 (1.67)
Totals,Totals,25y 85d,1140 (605-3-532 53.07%),874 (0.77),,
C,"Cornes, Graham",46y 3d,69 (35-0-34 50.72%),,←,
