North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",11,2,6,17,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,
18,"Carey, Wayne",3,2,1,4,2,1.0,,1.0,,,,,,,,,,,,,,,
27,"Crocker, Darren",8,3,2,10,,,,,,,,,3.0,,,,,,,,,,
12,"Dilena, Carl",12,1,6,18,,1.0,,1.0,,,,,,1.0,,,,,,,,,
6,"Fairley, Ian",10,3,4,14,,,,1.0,,,,,3.0,,,,,,,,,,
31,"Gallagher, Michael",2,2,7,9,1,,13.0,1.0,,,,,,2.0,,,,,,,,,
29,"German, Peter",15,4,10,25,1,1.0,,2.0,,,,,2.0,,,,,,,,,,
9,"Larkin, Matthew",13,1,4,17,1,1.0,,,,,,,3.0,3.0,,,,,,,,,
35,"Longmire, John",14,10,7,21,7,3.0,,1.0,,,,,,2.0,2.0,,,,,,,,
4,"Martyn, Mick",8,1,2,10,,,,,,,,,2.0,4.0,,,,,,,,,
16,"McCarthy, John",8,3,2,10,,,,1.0,,,,,1.0,2.0,,,,,,,,,
3,"Rock, Anthony",13,4,4,17,2,,,2.0,,,,,1.0,1.0,,,,,,,,,
36,"Romero, Jose",14,6,9,23,3,2.0,,1.0,,,,,,1.0,,,,,,,,,
2,"Schwass, Wayne",17,2,6,23,1,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
24,"Sholl, Craig",9,2,7,16,,,,3.0,,,,,1.0,2.0,,,,,,,,,
15,"Smith, Ross",17,4,7,24,,,,2.0,,,,,2.0,,,,,,,,,,
32,"Smith, Shaun",,,1,1,,,,,,,,,,,,,,,,,,,
1,"Spargo, Paul",9,6,5,14,2,,,1.0,,,,,,1.0,,,,,,,,,
17,"Staritski, Justin",14,3,1,15,,,,,,,,,2.0,,,,,,,,,,
10,"Stevens, Anthony",10,1,8,18,1,,,4.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,60,99,306,21,15.0,13.0,24.0,,,,,26.0,22.0,3.0,,,,,,,,
Opposition,Opposition,183,56,102,285,18,19.0,5.0,17.0,,,,,22.0,26.0,3.0,,,,,,,,
