Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",24y 335d,104 (53-0-51 50.96%),41 (0.39),59 (45-0-14 76.27%),17 (0.29)
31,"Andrews, Harris",25y 272d,159 (70-0-89 44.03%),10 (0.06),←,
43,"Answerth, Noah",23y 34d,50 (36-0-14 72.00%),2 (0.04),←,
33,"Bailey, Zac",22y 351d,93 (60-0-33 64.52%),91 (0.98),←,
7,"Berry, Jarrod",24y 216d,107 (57-0-50 53.27%),47 (0.44),←,
23,"Cameron, Charlie",28y 66d,175 (111-1-63 63.71%),300 (1.71),102 (64-0-38 62.75%),213 (2.09)
18,"Coleman, Keidean",22y 162d,40 (27-0-13 67.50%),12 (0.30),←,
32,"Fort, Darcy",29y 34d,26 (18-0-8 69.23%),15 (0.58),18 (13-0-5 72.22%),9 (0.50)
21,"Fullarton, Tom",23y 198d,19 (9-0-10 47.37%),6 (0.32),←,
27,"Gardiner, Darcy",26y 352d,153 (72-0-81 47.06%),5 (0.03),←,
30,"Hipwood, Eric",24y 361d,126 (63-0-63 50.00%),186 (1.48),←,
36,"Mathieson, Rhys",25y 242d,71 (34-0-37 47.89%),29 (0.41),←,
11,"McCarthy, Lincoln",28y 322d,118 (84-0-34 71.19%),130 (1.10),89 (61-0-28 68.54%),105 (1.18)
6,"McCluggage, Hugh",24y 190d,129 (70-0-59 54.26%),84 (0.65),←,
25,"McStay, Daniel",27y 77d,160 (78-0-82 48.75%),138 (0.86),←,
9,"Neale, Lachie",29y 108d,219 (121-0-98 55.25%),112 (0.51),84 (56-0-28 66.67%),45 (0.54)
40,"Payne, Jack",22y 329d,26 (14-0-12 53.85%),2 (0.08),←,
16,"Rayner, Cam",22y 323d,86 (50-0-36 58.14%),81 (0.94),←,
10,"Rich, Daniel",32y 94d,267 (116-1-150 43.63%),114 (0.43),←,
2,"Robertson, Deven",21y 71d,24 (15-0-9 62.50%),7 (0.29),←,
37,"Starcevich, Brandon",23y 47d,70 (48-0-22 68.57%),5 (0.07),←,
44,"Wilmot, Darcy",18y 252d,2 (2-0-0 100.00%),1 (0.50),←,
15,"Zorko, Dayne",33y 212d,229 (101-0-128 44.10%),216 (0.94),←,
Totals,Totals,25y 186d,2453 (1309-2-1142 53.36%),1634 (0.67),,
C,"Fagan, Chris",61y 78d,135 (73-0-62 54.07%),,←,
