Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",18y 79d,1 (1-0-0 100.00%),1 (1.00),←,
3,"Bizzell, Clint",25y 277d,76 (33-1-42 44.08%),72 (0.95),1 (1-0-0 100.00%),
20,"Broadbridge, Troy",21y 178d,13 (6-0-7 46.15%),2 (0.15),←,
25,"Brown, Nathan",25y 230d,32 (15-0-17 46.88%),7 (0.22),←,
32,"Bruce, Cameron",22y 183d,42 (23-0-19 54.76%),53 (1.26),←,
18,"Green, Brad",21y 19d,42 (24-0-18 57.14%),68 (1.62),←,
16,"Johnstone, Travis",21y 258d,48 (23-0-25 47.92%),37 (0.77),←,
36,"Leoncelli, Andrew",27y 258d,107 (49-0-58 45.79%),45 (0.42),←,
35,"McDonald, Anthony",29y 292d,100 (47-0-53 47.00%),40 (0.40),←,
23,"McDonald, James",25y 178d,74 (37-0-37 50.00%),29 (0.39),←,
9,"Neitz, David",27y 69d,181 (83-0-98 45.86%),284 (1.57),←,
8,"Nicholson, Alistair",24y 28d,53 (28-0-25 52.83%),1 (0.02),←,
7,"Powell, Stephen",25y 206d,56 (36-1-19 65.18%),55 (0.98),26 (17-0-9 65.38%),34 (1.31)
24,"Robertson, Russell",23y 128d,80 (42-0-38 52.50%),118 (1.48),←,
5,"Schwarz, David",29y 251d,161 (74-1-86 46.27%),233 (1.45),←,
42,"Walsh, Peter",25y 251d,59 (31-0-28 52.54%),12 (0.20),←,
31,"Wheatley, Paul",20y 354d,29 (16-0-13 55.17%),9 (0.31),←,
45,"Whelan, Matthew",22y 139d,26 (14-0-12 53.85%),2 (0.08),←,
34,"White, Jeff",25y 41d,122 (59-0-63 48.36%),61 (0.50),90 (46-0-44 51.11%),43 (0.48)
26,"Williams, Luke",22y 93d,14 (8-0-6 57.14%),4 (0.29),←,
22,"Woewodin, Shane",25y 263d,115 (52-0-63 45.22%),51 (0.44),←,
13,"Yze, Adem",24y 192d,142 (63-0-79 44.37%),101 (0.71),←,
Totals,Totals,24y 131d,1573 (764-3-806 48.57%),1285 (0.82),,
C,"Daniher, Neale",41y 45d,95 (49-0-46 51.58%),,←,
