Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
9,"Bizzell, Clint",23y 271d,36 (14-0-22 38.89%),10 (0.28),←,
8,"Burns, Ronnie",27y 12d,89 (49-1-39 55.62%),159 (1.79),←,
14,"Clarke, David",19y 315d,15 (7-0-8 46.67%),9 (0.60),←,
33,"Corrigan, Paul",22y 239d,49 (24-0-25 48.98%),6 (0.12),←,
7,"Graham, Ben",26y 144d,110 (69-0-41 62.73%),27 (0.25),←,
37,"Harley, Tom",21y 251d,13 (9-0-4 69.23%),1 (0.08),12 (8-0-4 66.67%),
3,"Houlihan, Adam",21y 354d,28 (20-0-8 71.43%),27 (0.96),←,
13,"Kilpatrick, Glenn",27y 209d,96 (53-0-43 55.21%),19 (0.20),70 (39-0-31 55.71%),15 (0.21)
1,"King, Steven",21y 124d,66 (35-0-31 53.03%),30 (0.45),←,
18,"Lynch, Paul",26y 159d,56 (37-0-19 66.07%),51 (0.91),←,
17,"McGrath, Tim",29y 170d,187 (113-1-73 60.70%),16 (0.09),180 (109-1-70 60.83%),16 (0.09)
31,"Mensch, David",27y 224d,121 (76-0-45 62.81%),122 (1.01),←,
39,"Milburn, Darren",22y 345d,49 (22-0-27 44.90%),27 (0.55),←,
16,"Mooney, Jason",26y 294d,115 (48-0-67 41.74%),89 (0.77),18 (8-0-10 44.44%),38 (2.11)
43,"OBrien, Danny",20y 48d,1 (1-0-0 100.00%),1 (1.00),←,
15,"Riccardi, Peter",27y 99d,169 (100-1-68 59.47%),172 (1.02),←,
27,"Sanderson, Brenton",26y 27d,105 (56-1-48 53.81%),27 (0.26),95 (54-1-40 57.37%),22 (0.23)
30,"Scarlett, Matthew",20y 294d,9 (7-0-2 77.78%),1 (0.11),←,
12,"Sholl, Brad",27y 136d,115 (66-1-48 57.83%),37 (0.32),113 (66-1-46 58.85%),37 (0.33)
4,"Snell, Jason",22y 242d,53 (28-0-25 52.83%),51 (0.96),←,
6,"Spriggs, David",19y 60d,3 (3-0-0 100.00%),,←,
26,"Stoneham, Barry",32y 45d,229 (134-2-93 58.95%),216 (0.94),←,
Totals,Totals,24y 218d,1714 (971-7-736 56.65%),1098 (0.64),,
C,"Thompson, Mark",36y 127d,3 (3-0-0 100.00%),,←,
