Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",22y 179d,42 (18-0-24 42.86%),36 (0.86),←,
32,"Bond, Chris",29y 110d,130 (61-1-68 47.31%),43 (0.33),8 (3-0-5 37.50%),3 (0.38)
18,"Brown, Michael",21y 238d,15 (4-0-11 26.67%),9 (0.60),←,
24,"Burton, Matthew",27y 362d,50 (19-0-31 38.00%),18 (0.36),←,
42,"Callaghan, Craig",22y 68d,56 (18-0-38 32.14%),34 (0.61),←,
46,"Carroll, Trent",20y 18d,9 (3-0-6 33.33%),,←,
31,"Clement, James",21y 254d,40 (15-0-25 37.50%),20 (0.50),←,
19,"Dhurrkay, Gary",24y 73d,46 (18-0-28 39.13%),46 (1.00),←,
12,"Dodd, Brad",21y 54d,8 (3-0-5 37.50%),3 (0.38),←,
35,"Feddema, Brendon",24y 2d,2 (0-0-2 0.00%),,←,
2,"Fletcher, Adrian",28y 218d,160 (74-2-84 46.88%),73 (0.46),8 (3-0-5 37.50%),
37,"Gale, Mark",22y 9d,29 (11-0-18 37.93%),5 (0.17),←,
21,"Hargraves, Daniel",22y 112d,40 (15-0-25 37.50%),62 (1.55),2 (1-0-1 50.00%),
17,"Holland, Brodie",18y 133d,1 (0-0-1 0.00%),,←,
38,"Jones, Anthony",23y 148d,41 (15-0-26 36.59%),1 (0.02),←,
11,"Kickett, Dale",30y 12d,115 (50-0-65 43.48%),51 (0.44),69 (27-0-42 39.13%),11 (0.16)
43,"McGovern, Andrew",30y 39d,69 (25-1-43 36.96%),8 (0.12),49 (21-0-28 42.86%),1 (0.02)
25,"Norrish, Jason",26y 110d,70 (31-0-39 44.29%),8 (0.11),50 (19-0-31 38.00%),6 (0.12)
23,"Parker, Shane",25y 87d,53 (21-0-32 39.62%),3 (0.06),←,
15,"Sinclair, Jess",19y 263d,16 (6-0-10 37.50%),6 (0.38),←,
1,"Toia, Luke",20y 174d,35 (13-0-22 37.14%),23 (0.66),←,
26,"Waterhouse, Clive",23y 327d,32 (13-0-19 40.63%),45 (1.41),←,
Totals,Totals,23y 319d,1059 (433-4-622 40.89%),494 (0.47),,
C,"Neesham, Gerard",43y 156d,74 (28-0-46 37.84%),,←,
