Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 33d,6 (3-0-3 50.00%),1 (0.17),←,
5,"Caldwell, Jye",19y 300d,6 (1-0-5 16.67%),,←,
18,"Cameron, Jeremy",27y 114d,162 (73-3-86 45.99%),416 (2.57),←,
3,"Coniglio, Stephen",26y 222d,141 (66-1-74 47.16%),80 (0.57),←,
35,"Corr, Aidan",26y 68d,91 (43-3-45 48.90%),2 (0.02),←,
16,"Daniels, Brent",21y 137d,41 (25-0-16 60.98%),15 (0.37),←,
1,"Davis, Phil",29y 329d,174 (86-3-85 50.29%),7 (0.04),156 (75-3-78 49.04%),6 (0.04)
24,"de Boer, Matt",30y 136d,195 (113-4-78 58.97%),75 (0.38),57 (35-3-19 64.04%),27 (0.47)
31,"Finlayson, Jeremy",24y 166d,46 (26-2-18 58.70%),60 (1.30),←,
4,"Greene, Toby",26y 303d,151 (69-1-81 46.03%),180 (1.19),←,
19,"Haynes, Nick",28y 67d,136 (67-3-66 50.37%),9 (0.07),←,
27,"Himmelberg, Harry",24y 77d,73 (46-1-26 63.70%),86 (1.18),←,
2,"Hopper, Jacob",23y 169d,75 (47-1-27 63.33%),29 (0.39),←,
10,"Jacobs, Sam",32y 105d,205 (113-1-91 55.37%),49 (0.24),4 (2-0-2 50.00%),1 (0.25)
25,"Keeffe, Lachlan",30y 101d,62 (36-0-26 58.06%),14 (0.23),22 (11-0-11 50.00%),7 (0.32)
22,"Kelly, Josh",25y 163d,125 (71-2-52 57.60%),80 (0.64),←,
17,"Langdon, Zac",24y 254d,28 (15-0-13 53.57%),22 (0.79),←,
38,"Lloyd, Daniel",28y 157d,45 (26-3-16 61.11%),34 (0.76),←,
36,"Perryman, Harry",21y 218d,44 (23-1-20 53.41%),13 (0.30),←,
23,"Shaw, Heath",34y 240d,316 (192-5-119 61.55%),39 (0.12),143 (82-3-58 58.39%),2 (0.01)
14,"Taranto, Tim",22y 178d,65 (40-1-24 62.31%),26 (0.40),←,
6,"Whitfield, Lachie",26y 6d,141 (69-3-69 50.00%),61 (0.43),←,
Totals,Totals,26y 28d,2328 (1250-38-1040 53.69%),1298 (0.56),,
C,"Cameron, Leon",47y 326d,151 (83-3-65 55.96%),,←,
