Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Barlow, Michael",24y 118d,25 (12-0-13 48.00%),20 (0.80),←,
26,"Bradley, Kepler",26y 153d,103 (33-1-69 32.52%),76 (0.74),54 (20-0-34 37.04%),62 (1.15)
6,"Broughton, Greg",25y 198d,56 (23-0-33 41.07%),9 (0.16),←,
30,"Clarke, Zac",22y 17d,24 (7-0-17 29.17%),9 (0.38),←,
15,"Crowley, Ryan",28y 40d,118 (57-0-61 48.31%),88 (0.75),←,
3,"Dawson, Zac",26y 52d,80 (48-3-29 61.88%),4 (0.05),3 (2-0-1 66.67%),
40,"de Boer, Matt",22y 35d,56 (26-0-30 46.43%),15 (0.27),←,
41,"Duffield, Paul",27y 69d,93 (40-0-53 43.01%),22 (0.24),←,
7,"Fyfe, Nat",20y 209d,42 (22-0-20 52.38%),34 (0.81),←,
32,"Hill, Stephen",21y 349d,70 (31-0-39 44.29%),43 (0.61),←,
5,"Ibbotson, Garrick",24y 30d,82 (31-0-51 37.80%),19 (0.23),←,
37,"Johnson, Michael",27y 177d,128 (62-0-66 48.44%),52 (0.41),←,
23,"Mayne, Chris",23y 164d,61 (29-0-32 47.54%),65 (1.07),←,
18,"McPharlin, Luke",30y 135d,191 (93-0-98 48.69%),113 (0.59),179 (85-0-94 47.49%),110 (0.61)
9,"McPhee, Adam",29y 191d,205 (86-1-118 42.20%),110 (0.54),63 (27-0-36 42.86%),27 (0.43)
25,"Mellington, Josh",19y 107d,5 (4-0-1 80.00%),5 (1.00),←,
16,"Mundy, David",26y 269d,143 (68-0-75 47.55%),57 (0.40),←,
13,"Mzungu, Tendai",26y 46d,17 (6-0-11 35.29%),13 (0.76),←,
29,"Pavlich, Matthew",30y 105d,259 (114-0-145 44.02%),493 (1.90),←,
46,"Pearce, Clancee",21y 174d,29 (10-0-19 34.48%),17 (0.59),←,
31,"Sandilands, Aaron",29y 130d,172 (86-0-86 50.00%),67 (0.39),←,
8,"Suban, Nick",21y 341d,51 (19-0-32 37.25%),15 (0.29),←,
Totals,Totals,25y 75d,2010 (907-5-1098 45.12%),1346 (0.67),,
C,"Lyon, Ross",45y 158d,124 (78-4-42 64.52%),,3 (2-0-1 66.67%),
