Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",26y 65d,99 (65-0-34 65.66%),55 (0.56),←,
8,"Bewick, Darren",24y 332d,89 (55-0-34 61.80%),140 (1.57),←,
6,"Daniher, Anthony",29y 179d,215 (115-0-100 53.49%),79 (0.37),100 (66-0-34 66.00%),17 (0.17)
7,"Daniher, Chris",26y 109d,35 (21-0-14 60.00%),13 (0.37),←,
28,"Flood, David",23y 147d,37 (23-0-14 62.16%),21 (0.57),←,
1,"Harvey, Mark",27y 37d,130 (89-0-41 68.46%),155 (1.19),←,
33,"Hills, Paul",19y 302d,26 (15-0-11 57.69%),3 (0.12),←,
9,"Kickett, Derek",29y 286d,61 (35-0-26 57.38%),65 (1.07),49 (30-0-19 61.22%),53 (1.08)
42,"Kilpatrick, Glenn",19y 324d,12 (9-0-3 75.00%),3 (0.25),←,
13,"Long, Michael",22y 291d,79 (51-0-28 64.56%),55 (0.70),←,
10,"ODonnell, Gary",27y 67d,108 (68-0-40 62.96%),32 (0.30),←,
14,"Plain, Bradley",22y 297d,38 (28-0-10 73.68%),65 (1.71),←,
18,"Ridley, Todd",23y 158d,11 (9-0-2 81.82%),13 (1.18),←,
3,"Salmon, Paul",27y 180d,157 (95-1-61 60.83%),376 (2.39),←,
19,"Somerville, Peter",24y 10d,43 (26-0-17 60.47%),42 (0.98),←,
17,"Sporn, Kieran",25y 325d,62 (40-0-22 64.52%),54 (0.87),←,
26,"Thompson, Mark",28y 242d,145 (94-1-50 65.17%),46 (0.32),←,
21,"Wallis, Dean",22y 326d,52 (28-0-24 53.85%),20 (0.38),←,
4,"Wanganeen, Gavin",19y 30d,34 (18-0-16 52.94%),20 (0.59),←,
24,"Werner, Michael",23y 38d,39 (26-0-13 66.67%),60 (1.54),←,
Totals,Totals,24y 260d,1472 (910-2-560 61.82%),1317 (0.89),,
C,"Sheedy, Kevin",44y 207d,278 (183-1-94 66.01%),,←,
