North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
3,"Anderson, Jed",26y 189d,72 (36-0-36 50.00%),24 (0.33),62 (29-0-33 46.77%),20 (0.32)
18,"Atley, Shaun",27y 331d,208 (103-0-105 49.52%),44 (0.21),←,
16,"Bonar, Aiden",21y 154d,11 (4-0-7 36.36%),5 (0.45),5 (1-0-4 20.00%),
9,"Davies-Uniacke, Luke",21y 62d,24 (10-0-14 41.67%),7 (0.29),←,
1,"Daw, Majak",29y 151d,53 (21-0-32 39.62%),43 (0.81),←,
14,"Dumont, Trent",25y 40d,93 (36-0-57 38.71%),25 (0.27),←,
24,"Durdin, Sam",24y 64d,20 (9-0-11 45.00%),1 (0.05),←,
22,"Goldstein, Todd",32y 39d,245 (122-1-122 50.00%),124 (0.51),←,
43,"Hall, Aaron",29y 274d,120 (37-1-82 31.25%),87 (0.73),17 (4-0-13 23.53%),11 (0.65)
4,"Higgins, Shaun",32y 158d,231 (108-1-122 46.97%),223 (0.97),102 (50-0-52 49.02%),95 (0.93)
20,"Larkey, Nick",22y 64d,23 (11-0-12 47.83%),35 (1.52),←,
34,"Macmillan, Jamie",28y 321d,167 (83-0-84 49.70%),46 (0.28),←,
35,"Mahony, Jack",18y 271d,8 (1-0-7 12.50%),3 (0.38),←,
11,"McDonald, Luke",25y 182d,120 (60-0-60 50.00%),16 (0.13),←,
23,"McKay, Ben",22y 229d,9 (2-0-7 22.22%),,←,
17,"Pittard, Jasper",29y 130d,159 (79-0-80 49.69%),16 (0.10),33 (13-0-20 39.39%),5 (0.15)
13,"Polec, Jared",27y 302d,138 (71-0-67 51.45%),74 (0.54),32 (12-0-20 37.50%),19 (0.59)
8,"Scott, Bailey",20y 31d,11 (2-0-9 18.18%),9 (0.82),←,
12,"Simpkin, Jy",22y 157d,67 (28-0-39 41.79%),32 (0.48),←,
25,"Tarrant, Robbie",31y 106d,159 (75-0-84 47.17%),44 (0.28),←,
19,"Walker, Josh",27y 271d,96 (40-1-55 42.19%),71 (0.74),11 (3-0-8 27.27%),2 (0.18)
44,"Zurhaar, Cameron",22y 79d,38 (16-0-22 42.11%),41 (1.08),←,
Totals,Totals,25y 313d,2072 (954-4-1114 46.04%),970 (0.47),,
C,"Shaw, Rhyce",38y 298d,23 (10-0-13 43.48%),,←,
