Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",7,2,6,13,,,,1.0,,,,,1.0,2.0,,,,,,,,,
3,"Breuer, Shayne",8,4,5,13,,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
21,"Brown, David",24,5,6,30,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
26,"Burgoyne, Peter",9,1,2,11,1,2.0,,,,,,,,2.0,,,,,,,,,
36,"Carter, Stephen",,,,,,,,,,,,,,,,,,,,,,,
6,"Cummings, Scott",12,9,,12,5,4.0,,,,,,,1.0,,,,,,,,,,
19,"Dickie, Donald",21,9,5,26,1,2.0,,3.0,,,,,,2.0,3.0,,,,,,,,
4,"Downsborough, Ian",3,,,3,,2.0,,1.0,,,,,,,,,,,,,,,
8,"Francis, Fabian",8,,3,11,1,,,2.0,,,,,,,,,,,,,,,
10,"Francou, Josh",8,1,4,12,2,2.0,,1.0,,,,,,,,,,,,,,,
39,"Heuskes, Adam",13,3,5,18,,,,1.0,,,,,,1.0,,,,,,,,,
29,"Kingsley, Adam",9,4,6,15,,1.0,,1.0,,,,,,,,,,,,,,,
20,"Lade, Brendon",5,4,6,11,1,,4.0,,,,,,1.0,,,,,,,,,,
22,"Lockwood, Bowen",12,5,2,14,4,2.0,,,,,,,,1.0,,,,,,,,,
9,"Lyle, Brayden",16,8,8,24,,1.0,,,,,,,,2.0,,,,,,,,,
33,"Mead, Darren",8,4,5,13,,,,1.0,,,,,,1.0,,,,,,,,,
14,"Paxman, Stephen",5,,7,12,,,,,,,,,1.0,,1.0,,,,,,,,
30,"Poole, Darryl",6,2,4,10,2,,,,,,,,2.0,2.0,,,,,,,,,
2,"Primus, Matthew",7,4,6,13,,,13.0,2.0,,,,,,2.0,2.0,,,,,,,,
1,"Wanganeen, Gavin",7,,10,17,,,,2.0,,,,,2.0,,,,,,,,,,
15,"Wilson, Michael",10,3,7,17,,1.0,,,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,68,97,295,18,21.0,17.0,19.0,,,,,11.0,19.0,6.0,,,,,,,,
Opposition,Opposition,184,84,102,286,14,6.0,21.0,22.0,,,,,19.0,11.0,,,,,,,,,
