Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",23y 326d,67 (43-0-24 64.18%),101 (1.51),←,
6,"Daniher, Anthony",28y 173d,200 (105-0-95 52.50%),76 (0.38),85 (56-0-29 65.88%),14 (0.16)
7,"Daniher, Chris",25y 104d,17 (9-0-8 52.94%),4 (0.24),←,
5,"Daniher, Terry",33y 332d,295 (182-3-110 62.20%),450 (1.53),276 (172-2-102 62.68%),428 (1.55)
15,"Ezard, Alan",28y 89d,160 (107-0-53 66.88%),190 (1.19),←,
34,"Filandia, Peter",21y 60d,7 (3-0-4 42.86%),4 (0.57),←,
25,"Fox, Brad",21y 277d,9 (5-0-4 55.56%),3 (0.33),←,
39,"Johnston, David",22y 94d,31 (17-0-14 54.84%),5 (0.16),←,
9,"Kickett, Derek",28y 280d,36 (21-0-15 58.33%),36 (1.00),24 (16-0-8 66.67%),24 (1.00)
13,"Long, Michael",21y 285d,62 (43-0-19 69.35%),42 (0.68),←,
27,"Madden, Simon",33y 195d,363 (217-2-144 60.06%),549 (1.51),←,
35,"McMullin, Ian",26y 315d,39 (26-0-13 66.67%),47 (1.21),18 (13-0-5 72.22%),23 (1.28)
47,"Morrish, Paul",23y 62d,11 (4-0-7 36.36%),,7 (3-0-4 42.86%),
10,"ODonnell, Gary",26y 62d,85 (55-0-30 64.71%),20 (0.24),←,
3,"Salmon, Paul",26y 174d,136 (83-1-52 61.40%),318 (2.34),←,
19,"Somerville, Peter",23y 5d,24 (16-0-8 66.67%),23 (0.96),←,
17,"Sporn, Kieran",24y 319d,45 (29-0-16 64.44%),41 (0.91),←,
21,"Wallis, Dean",21y 320d,34 (16-0-18 47.06%),14 (0.41),←,
4,"Wanganeen, Gavin",18y 25d,14 (8-0-6 57.14%),10 (0.71),←,
32,"Watson, Tim",30y,274 (171-3-100 62.96%),302 (1.10),←,
Totals,Totals,25y 175d,1909 (1160-9-740 60.76%),2235 (1.17),,
C,"Sheedy, Kevin",43y 201d,253 (169-1-83 67.00%),,←,
