Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",29y 284d,197 (93-2-102 47.72%),71 (0.36),166 (90-2-74 54.82%),59 (0.36)
14,"Cameron, Darcy",27y 348d,62 (34-1-27 55.65%),47 (0.76),61 (34-1-26 56.56%),47 (0.77)
46,"Cox, Mason",32y 109d,104 (62-0-42 59.62%),114 (1.10),←,
25,"Crisp, Jack",29y 272d,215 (114-2-99 53.49%),68 (0.32),197 (107-2-88 54.82%),58 (0.29)
7,"Daicos, Josh",24y 217d,92 (53-1-38 58.15%),51 (0.55),←,
35,"Daicos, Nick",20y 179d,40 (30-0-10 75.00%),20 (0.50),←,
5,"Elliott, Jamie",30y 314d,168 (102-2-64 61.31%),244 (1.45),←,
17,"Frampton, Billy",26y 223d,34 (18-0-16 52.94%),17 (0.50),10 (8-0-2 80.00%),5 (0.50)
36,"Harrison, Harvey",19y 233d,4 (3-0-1 75.00%),3 (0.75),←,
23,"Hill, Bobby",23y 142d,56 (30-1-25 54.46%),54 (0.96),15 (13-0-2 86.67%),20 (1.33)
32,"Hoskin-Elliott, Will",29y 302d,196 (95-2-99 48.98%),169 (0.86),144 (83-2-59 58.33%),127 (0.88)
38,"Howe, Jeremy",33y 2d,222 (90-2-130 40.99%),91 (0.41),122 (68-2-52 56.56%),11 (0.09)
1,"Lipinski, Patrick",24y 349d,84 (50-0-34 59.52%),42 (0.50),28 (19-0-9 67.86%),12 (0.43)
37,"Markov, Oleg",27y 54d,63 (32-0-31 50.79%),6 (0.10),12 (10-0-2 83.33%),1 (0.08)
4,"Maynard, Brayden",26y 284d,176 (93-2-81 53.41%),17 (0.10),←,
31,"McCreery, Beau",22y 73d,50 (32-0-18 64.00%),36 (0.72),←,
41,"Mihocek, Brody",30y 147d,117 (71-1-45 61.11%),197 (1.68),←,
6,"Mitchell, Tom",30y 31d,186 (100-3-83 54.57%),82 (0.44),15 (13-0-2 86.67%),6 (0.40)
30,"Moore, Darcy",27y 157d,141 (73-2-66 52.48%),67 (0.48),←,
28,"Murphy, Nathan",23y 198d,47 (32-0-15 68.09%),1 (0.02),←,
9,"Noble, John",26y 98d,84 (49-1-34 58.93%),6 (0.07),←,
10,"Pendlebury, Scott",35y 175d,372 (225-3-144 60.89%),188 (0.51),←,
3,"Quaynor, Isaac",23y 167d,74 (42-0-32 56.76%),3 (0.04),←,
Totals,Totals,27y 78d,2784 (1523-25-1236 54.71%),1594 (0.57),,
C,"McRae, Craig",49y 282d,40 (30-0-10 75.00%),,←,
