Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Bennell, Jamie",5,2,11,16,,1.0,,2.0,5.0,2.0,1.0,,,,,7.0,9.0,,,3.0,2.0,1.0,90.0
50,"Evans, Michael",12,7,3,15,,,,5.0,1.0,5.0,,2.0,,,,1.0,15.0,,,1.0,,1.0,72.0
8,"Frawley, James",14,6,10,24,,,,3.0,9.0,,,2.0,1.0,,,4.0,14.0,,,5.0,3.0,,98.0
37,"Gawn, Max",5,4,3,8,,2.0,10.0,2.0,,,2.0,,3.0,,,5.0,5.0,1.0,2.0,4.0,,,84.0
18,"Green, Brad",9,4,8,17,4,,,5.0,,2.0,,,,,,7.0,9.0,2.0,2.0,2.0,,1.0,95.0
5,"Gysberts, Jordan",19,8,11,30,,1.0,1.0,4.0,3.0,3.0,4.0,1.0,,,2.0,3.0,25.0,,1.0,2.0,,1.0,81.0
38,"Howe, Jeremy",10,6,9,19,1,1.0,,3.0,1.0,2.0,,,1.0,,,11.0,8.0,3.0,,2.0,,1.0,86.0
39,"Jetta, Neville",9,5,8,17,2,1.0,,2.0,,1.0,1.0,,2.0,,,5.0,12.0,,3.0,3.0,,,85.0
2,"Jones, Nathan",8,4,13,21,,1.0,,5.0,2.0,1.0,1.0,3.0,,2.0,,7.0,13.0,,1.0,2.0,1.0,1.0,90.0
24,"Jurrah, Liam",10,5,4,14,3,1.0,,4.0,,2.0,,4.0,,1.0,,5.0,10.0,1.0,3.0,2.0,,,88.0
28,"Macdonald, Joel",15,12,10,25,,,,2.0,1.0,,1.0,1.0,,,,5.0,21.0,2.0,,4.0,2.0,,93.0
34,"Martin, Stefan",14,3,11,25,,,23.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,,11.0,15.0,,,4.0,,,85.0
13,"McKenzie, Jordie",6,3,22,28,,,,13.0,2.0,3.0,7.0,3.0,5.0,1.0,3.0,16.0,14.0,,,2.0,,,81.0
22,"Moloney, Brent",17,7,11,28,2,,,5.0,,7.0,4.0,,1.0,,,10.0,18.0,,,4.0,7.0,1.0,88.0
10,"Morton, Cale",9,7,13,22,,,,1.0,3.0,3.0,1.0,1.0,,,,6.0,17.0,1.0,,5.0,2.0,,93.0
49 ↑,"Nicholson, Daniel",8,5,6,14,,,,2.0,5.0,1.0,,1.0,1.0,1.0,,5.0,10.0,,,,1.0,,50.0
27,"Rivers, Jared",10,6,4,14,,,,1.0,3.0,,,,1.0,,,6.0,8.0,3.0,,10.0,,,96.0
31,"Scully, Tom",12,3,12,24,1,1.0,,6.0,2.0,5.0,6.0,1.0,,,,6.0,17.0,,1.0,,1.0,,74.0
47,"Strauss, James",13,7,7,20,,,,3.0,5.0,,,4.0,,1.0,,3.0,13.0,,,5.0,,,78.0
12 ↓,"Sylvia, Colin",2,1,3,5,1,,,,,,,,,,,4.0,1.0,1.0,1.0,,,,22.0
9,"Trengove, Jack",14,8,14,28,,,,7.0,3.0,3.0,5.0,3.0,,2.0,1.0,13.0,15.0,3.0,2.0,4.0,,2.0,87.0
4,"Watts, Jack",15,6,5,20,1,,,2.0,2.0,2.0,,1.0,1.0,,,8.0,13.0,2.0,1.0,1.0,,2.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,236,119,198,434,15,11.0,34.0,78.0,49.0,45.0,37.0,31.0,19.0,10.0,6.0,148.0,282.0,19.0,17.0,65.0,19.0,11.0,
Opposition,Opposition,215,93,137,352,10,8.0,39.0,51.0,27.0,60.0,37.0,41.0,10.0,19.0,,133.0,216.0,10.0,9.0,54.0,5.0,9.0,
