North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",24y 67d,91 (40-1-50 44.51%),92 (1.01),←,
44,"Brayshaw, Mark",26y 178d,31 (18-0-13 58.06%),2 (0.06),←,
14,"Buckley, Ben",25y 33d,64 (25-0-39 39.06%),15 (0.23),←,
18,"Carey, Wayne",21y 66d,56 (26-0-30 46.43%),100 (1.79),←,
23,"Clarkson, Alastair",24y 96d,62 (24-2-36 40.32%),54 (0.87),←,
27,"Crocker, Darren",25y 128d,99 (43-1-55 43.94%),60 (0.61),←,
28,"Dwyer, Anthony",22y 213d,15 (4-0-11 26.67%),16 (1.07),←,
29,"German, Peter",27y 181d,157 (75-3-79 48.73%),187 (1.19),←,
26,"Ishchenko, Alex",28y 103d,84 (30-0-54 35.71%),28 (0.33),12 (4-0-8 33.33%),3 (0.25)
35,"Longmire, John",21y 214d,86 (37-1-48 43.60%),275 (3.20),←,
20,"Mann, Peter",21y 329d,10 (2-0-8 20.00%),5 (0.50),←,
4,"Martyn, Mick",23y 336d,92 (40-1-51 44.02%),9 (0.10),←,
38,"McCarthy, Adam",20y 169d,4 (1-0-3 25.00%),1 (0.25),←,
16,"McCarthy, John",25y 124d,88 (36-1-51 41.48%),95 (1.08),←,
25,"McDonald, Donald",30y 83d,154 (73-3-78 48.38%),164 (1.06),←,
2,"Schwass, Wayne",23y 248d,75 (32-0-43 42.67%),37 (0.49),←,
1,"Spargo, Paul",25y 297d,78 (36-2-40 47.44%),107 (1.37),←,
17,"Staritski, Justin",22y 22d,21 (10-0-11 47.62%),4 (0.19),←,
7,"Steele, Darren",26y 110d,116 (46-1-69 40.09%),31 (0.27),←,
13,"Tudor, Leigh",22y 311d,8 (3-0-5 37.50%),6 (0.75),←,
Totals,Totals,24y 165d,1391 (601-16-774 43.21%),1288 (0.93),,
C,"Schimmelbusch, Wayne",39y 195d,62 (29-0-33 46.77%),,←,
