Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",20y 204d,11 (1-0-10 9.09%),,←,
3,"Coniglio, Stephen",20y 147d,38 (5-0-33 13.16%),11 (0.29),←,
35,"Corr, Aidan",19y 359d,11 (0-0-11 0.00%),1 (0.09),←,
48,"Frost, Sam",20y 256d,13 (3-0-10 23.08%),2 (0.15),←,
26,"Giles, Jonathan",26y 123d,50 (5-0-45 10.00%),39 (0.78),←,
4,"Greene, Toby",20y 228d,45 (5-0-40 11.11%),16 (0.36),←,
19,"Haynes, Nick",21y 358d,27 (3-0-24 11.11%),2 (0.07),←,
33,"Hoskin-Elliott, Will",20y 251d,25 (2-0-23 8.00%),18 (0.72),←,
32,"Hunt, Josh",32y 58d,205 (136-1-68 66.59%),30 (0.15),7 (2-0-5 28.57%),1 (0.14)
22,"Kelly, Josh",19y 88d,6 (1-0-5 16.67%),7 (1.17),←,
40,"Kennedy, Adam",21y 303d,42 (5-0-37 11.90%),4 (0.10),←,
11,"Lamb, Jed",21y 204d,17 (9-0-8 52.94%),14 (0.82),5 (0-0-5 0.00%),5 (1.00)
7,"Palmer, Rhys",25y 87d,82 (23-0-59 28.05%),44 (0.54),29 (2-0-27 6.90%),21 (0.72)
12,"Patton, Jonathon",20y 356d,18 (3-0-15 16.67%),20 (1.11),←,
27,"Phillips, Andrew",22y 312d,10 (1-0-9 10.00%),4 (0.40),←,
9,"Scully, Tom",22y 361d,79 (18-1-60 23.42%),24 (0.30),48 (5-0-43 10.42%),18 (0.38)
23,"Shaw, Heath",28y 165d,180 (112-2-66 62.78%),37 (0.21),7 (2-0-5 28.57%),
5,"Shiel, Dylan",21y 63d,36 (3-0-33 8.33%),17 (0.47),←,
10,"Smith, Devon",20y 356d,45 (5-0-40 11.11%),38 (0.84),←,
20,"Tomlinson, Adam",20y 274d,31 (1-0-30 3.23%),10 (0.32),←,
8,"Ward, Callan",24y 31d,109 (37-0-72 33.94%),54 (0.50),49 (5-0-44 10.20%),21 (0.43)
6,"Whitfield, Lachie",19y 297d,22 (2-0-20 9.09%),10 (0.45),←,
Totals,Totals,22y 155d,1102 (380-4-718 34.48%),402 (0.36),,
C,"Cameron, Leon",41y 251d,8 (2-0-6 25.00%),,←,
