Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 274d,159 (91-2-66 57.86%),95 (0.60),114 (83-2-29 73.68%),71 (0.62)
31,"Andrews, Harris",28y 211d,229 (118-2-109 51.97%),11 (0.05),←,
43,"Answerth, Noah",25y 338d,88 (62-1-25 71.02%),3 (0.03),←,
10,"Ashcroft, Levi",18y 204d,17 (12-1-4 73.53%),8 (0.47),←,
8,"Ashcroft, Will",21y 65d,48 (36-1-11 76.04%),18 (0.38),←,
33,"Bailey, Zac",25y 290d,157 (106-1-50 67.83%),169 (1.08),←,
7,"Berry, Jarrod",27y 155d,176 (105-2-69 60.23%),69 (0.39),←,
23,"Cameron, Charlie",31y 5d,244 (158-3-83 65.37%),424 (1.74),171 (111-2-58 65.50%),337 (1.97)
5,"Dunkley, Josh",28y 182d,184 (113-2-69 61.96%),77 (0.42),68 (48-2-18 72.06%),12 (0.18)
3,"Fletcher, Jaspa",21y 136d,58 (41-2-15 72.41%),18 (0.31),←,
32,"Fort, Darcy",31y 338d,47 (32-1-14 69.15%),20 (0.43),39 (27-1-11 70.51%),14 (0.36)
27,"Gardiner, Darcy",29y 291d,173 (82-1-90 47.69%),14 (0.08),←,
30,"Hipwood, Eric",27y 300d,194 (111-2-81 57.73%),285 (1.47),←,
35,"Lester, Ryan",32y 318d,224 (111-2-111 50.00%),47 (0.21),←,
1,"Lohmann, Kai",22y 65d,47 (33-2-12 72.34%),45 (0.96),←,
6,"McCluggage, Hugh",27y 129d,199 (118-2-79 59.80%),125 (0.63),←,
46,"McInerney, Oscar",31y,160 (104-2-54 65.63%),67 (0.42),←,
13,"Morris, Logan",20y 61d,35 (26-2-7 77.14%),57 (1.63),←,
9,"Neale, Lachie",32y 47d,289 (170-2-117 59.17%),134 (0.46),154 (105-2-47 68.83%),67 (0.44)
16,"Rayner, Cam",25y 262d,157 (99-2-56 63.69%),154 (0.98),←,
37,"Starcevich, Brandon",25y 351d,123 (85-0-38 69.11%),8 (0.07),←,
44,"Wilmot, Darcy",21y 191d,73 (51-2-20 71.23%),9 (0.12),←,
15,"Zorko, Dayne",36y 151d,294 (146-2-146 50.00%),236 (0.80),←,
Totals,Totals,26y 364d,3375 (2010-39-1326 59.56%),2093 (0.62),,
C,"Fagan, Chris",64y 17d,206 (122-2-82 59.71%),,←,
