St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",27y 342d,131 (74-1-56 56.87%),97 (0.74),48 (16-1-31 34.38%),23 (0.48)
14,"Bardsley, Kristian",22y 299d,28 (10-1-17 37.50%),17 (0.61),23 (8-1-14 36.96%),13 (0.57)
26,"Brown, Tony",18y 42d,9 (3-0-6 33.33%),5 (0.56),←,
3,"Burke, Nathan",25y 153d,174 (73-2-99 42.53%),58 (0.33),←,
20,"Dwyer, Mick",26y 235d,79 (29-1-49 37.34%),60 (0.76),←,
10,"Everitt, Peter",21y 67d,45 (16-1-28 36.67%),47 (1.04),←,
35,"Harvey, Robert",23y 322d,126 (60-2-64 48.41%),71 (0.56),←,
29,"Jones, Austinn",18y 284d,14 (3-0-11 21.43%),9 (0.64),←,
40,"Kennedy, Mark",23y 46d,4 (1-0-3 25.00%),,←,
17,"Keogh, Rod",24y 106d,47 (20-0-27 42.55%),14 (0.30),25 (8-0-17 32.00%),6 (0.24)
23,"Loewe, Stewart",27y 47d,183 (76-1-106 41.80%),295 (1.61),←,
28,"OBrien, Craig",25y 128d,65 (30-1-34 46.92%),113 (1.74),44 (16-1-27 37.50%),97 (2.20)
41,"Pekin, Tim",30y 168d,215 (103-2-110 48.37%),51 (0.24),108 (54-2-52 50.93%),36 (0.33)
31,"Shanahan, Jamie",27y 215d,71 (32-1-38 45.77%),,←,
13,"Sierakowski, David",20y 192d,13 (2-1-10 19.23%),2 (0.15),←,
4,"Smith, Joel",18y 67d,12 (3-0-9 25.00%),3 (0.25),←,
19,"Sziller, Steven",22y 206d,14 (3-0-11 21.43%),5 (0.36),←,
9,"Vidovic, Lazar",30y 99d,55 (28-1-26 51.82%),8 (0.15),←,
15,"Wakelin, Darryl",20y 332d,13 (3-0-10 23.08%),,←,
12,"Wakelin, Shane",20y 331d,20 (5-1-14 27.50%),6 (0.30),←,
7,"Winmar, Nicky",29y 287d,167 (71-1-95 42.81%),226 (1.35),←,
Totals,Totals,24y 32d,1485 (645-17-823 43.43%),1087 (0.73),,
C,"Alves, Stan",49y 48d,36 (10-1-25 29.17%),,←,
