Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
5,"Collins, Andrew",30y 12d,174 (120-0-54 68.97%),33 (0.19),←,
26,"Cooper, Paul",27y 31d,70 (44-0-26 62.86%),8 (0.11),←,
9,"Crawford, Shane",20y 240d,48 (28-0-20 58.33%),46 (0.96),←,
13,"Dear, Paul",28y 130d,109 (73-0-36 66.97%),77 (0.71),←,
19,"Dunstall, Jason",30y 266d,214 (158-0-56 73.83%),1039 (4.86),←,
34,"Graham, Mark",22y 55d,27 (16-0-11 59.26%),3 (0.11),←,
2,"Holland, Nick",20y 282d,8 (3-0-5 37.50%),3 (0.38),←,
17,"Hudson, Paul",24y 291d,102 (67-0-35 65.69%),209 (2.05),←,
11,"Jarman, Darren",28y 99d,93 (61-0-32 65.59%),114 (1.23),←,
1,"Jencke, Ray",29y 43d,158 (107-0-51 67.72%),27 (0.17),←,
12,"Lawrence, Stephen",26y 15d,106 (68-0-38 64.15%),22 (0.21),←,
28,"McDonald, Alex",25y 83d,39 (23-0-16 58.97%),22 (0.56),←,
8,"Minton-Connell, Simon",26y 11d,70 (15-0-55 21.43%),225 (3.21),5 (2-0-3 40.00%),6 (1.20)
44,"Platten, John",32y 51d,206 (145-0-61 70.39%),200 (0.97),←,
18,"Pritchard, Darrin",29y 47d,173 (121-0-52 69.94%),90 (0.52),←,
10,"Robran, Jonathon",22y 198d,4 (2-0-2 50.00%),,←,
21,"Stevenson, Shayne",24y 329d,22 (6-0-16 27.27%),19 (0.86),11 (6-0-5 54.55%),10 (0.91)
29,"Tallis, Rayden",19y 332d,24 (13-0-11 54.17%),7 (0.29),←,
25,"Taylor, Jason",26y 226d,62 (34-0-28 54.84%),28 (0.45),55 (33-0-22 60.00%),24 (0.44)
30,"Woods, Tony",25y 309d,33 (17-0-16 51.52%),10 (0.30),2 (1-0-1 50.00%),
33,"Young, Matthew",22y 232d,12 (8-0-4 66.67%),2 (0.17),←,
Totals,Totals,25y 313d,1754 (1129-0-625 64.37%),2184 (1.25),,
C,"Knights, Peter",43y 38d,88 (32-0-56 36.36%),,29 (16-0-13 55.17%),
