North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",26y 125d,101 (52-1-48 51.98%),71 (0.70),←,
18,"Atley, Shaun",21y 330d,80 (42-0-38 52.50%),9 (0.11),←,
3,"Bastinac, Ryan",23y 48d,98 (53-0-45 54.08%),54 (0.55),←,
35,"Black, Aaron",23y 253d,41 (23-0-18 56.10%),60 (1.46),←,
50,"Brown, Ben",21y 262d,5 (4-0-1 80.00%),6 (1.20),←,
10,"Cunnington, Ben",23y 40d,93 (48-0-45 51.61%),37 (0.40),←,
15,"Dal Santo, Nick",30y 168d,279 (156-5-118 56.81%),145 (0.52),19 (11-0-8 57.89%),5 (0.26)
11,"Firrito, Michael",30y 255d,225 (111-2-112 49.78%),29 (0.13),←,
43,"Gibson, Sam",28y 74d,54 (31-0-23 57.41%),20 (0.37),←,
22,"Goldstein, Todd",26y 39d,120 (62-1-57 52.08%),55 (0.46),←,
17,"Grima, Nathan",29y 4d,80 (42-1-37 53.13%),1 (0.01),←,
29,"Harvey, Brent",36y 87d,381 (206-3-172 54.46%),455 (1.19),←,
5,"Jacobs, Ben",22y 212d,42 (13-0-29 30.95%),8 (0.19),16 (8-0-8 50.00%),3 (0.19)
21,"McDonald, Luke",19y 181d,18 (10-0-8 55.56%),,←,
41,"Mullett, Aaron",22y 167d,46 (25-0-21 54.35%),24 (0.52),←,
20,"Petrie, Drew",31y 298d,263 (128-3-132 49.24%),344 (1.31),←,
9,"Swallow, Andrew",27y 68d,158 (75-1-82 47.78%),72 (0.46),←,
12,"Thomas, Lindsay",26y 162d,148 (70-2-76 47.97%),241 (1.63),←,
16,"Thompson, Scott",28y 92d,130 (59-2-69 46.15%),6 (0.05),←,
40,"Turner, Kayne",18y 221d,1 (1-0-0 100.00%),1 (1.00),←,
19,"Wright, Sam",24y 25d,78 (39-0-39 50.00%),54 (0.69),←,
7,"Ziebell, Jack",23y 162d,94 (44-0-50 46.81%),48 (0.51),←,
Totals,Totals,25y 248d,2535 (1294-21-1220 51.05%),1740 (0.69),,
C,"Scott, Brad",38y 98d,108 (56-0-52 51.85%),,←,
