St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
8,"Acres, Blake",21y 295d,40 (18-0-22 45.00%),17 (0.43),←,
15,"Billings, Jack",21y 345d,60 (23-0-37 38.33%),44 (0.73),←,
22,"Brown, Nathan",28y 224d,148 (85-1-62 57.77%),7 (0.05),18 (9-0-9 50.00%),
27,"Bruce, Josh",25y 51d,84 (30-1-53 36.31%),124 (1.48),70 (29-1-40 42.14%),121 (1.73)
2,"Carlisle, Jake",25y 301d,103 (49-0-54 47.57%),59 (0.57),18 (9-0-9 50.00%),5 (0.28)
7,"Dunstan, Luke",22y 181d,65 (26-1-38 40.77%),33 (0.51),←,
14,"Geary, Jarryn",29y 36d,159 (84-1-74 53.14%),25 (0.16),←,
4,"Gresham, Jade",19y 339d,36 (19-0-17 52.78%),33 (0.92),←,
18,"Longer, Billy",24y 78d,56 (16-0-40 28.57%),3 (0.05),47 (14-0-33 29.79%),3 (0.06)
13,"Lonie, Jack",20y 350d,38 (15-0-23 39.47%),28 (0.74),←,
36,"McKenzie, Daniel",21y 73d,21 (10-0-11 47.62%),2 (0.10),←,
28,"Membrey, Tim",23y 64d,46 (24-1-21 53.26%),82 (1.78),45 (23-1-21 52.22%),82 (1.82)
16,"Newnes, Jack",24y 155d,109 (40-1-68 37.16%),31 (0.28),←,
17,"Roberton, Dylan",26y 38d,120 (54-0-66 45.00%),19 (0.16),83 (32-0-51 38.55%),14 (0.17)
6,"Ross, Sebastian",24y 83d,77 (29-1-47 38.31%),12 (0.16),←,
5,"Savage, Shane",26y 205d,119 (62-1-56 52.52%),55 (0.46),63 (21-1-41 34.13%),18 (0.29)
35,"Sinclair, Jack",22y 167d,40 (17-0-23 42.50%),26 (0.65),←,
9,"Steele, Jack",21y 228d,33 (15-0-18 45.45%),12 (0.36),16 (7-0-9 43.75%),3 (0.19)
3,"Steven, Jack",27y 123d,150 (59-2-89 40.00%),94 (0.63),←,
29,"Webster, Jimmy",24y 31d,64 (22-1-41 35.16%),2 (0.03),←,
44,"Weller, Maverick",25y 166d,104 (32-1-71 31.25%),51 (0.49),72 (26-1-45 36.81%),48 (0.67)
31,"White, Brandon",20y 197d,2 (1-0-1 50.00%),1 (0.50),←,
Totals,Totals,23y 352d,1674 (730-12-932 43.61%),760 (0.45),,
C,"Richardson, Alan",52y 73d,85 (31-1-53 37.06%),,84 (31-1-52 37.50%),
