Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",26y 119d,191 (124-2-65 65.45%),262 (1.37),←,
3,"Bartel, Jimmy",26y 280d,180 (122-2-56 68.33%),109 (0.61),←,
17,"Byrnes, Shannon",26y 156d,98 (73-0-25 74.49%),92 (0.94),←,
35,"Chapman, Paul",28y 309d,198 (125-2-71 63.64%),264 (1.33),←,
11,"Corey, Joel",28y 205d,212 (133-2-77 63.21%),63 (0.30),←,
44,"Enright, Corey",28y 361d,198 (125-2-71 63.64%),50 (0.25),←,
26,"Hawkins, Tom",22y 51d,60 (49-0-11 81.67%),80 (1.33),←,
8,"Hunt, Josh",28y 180d,145 (95-1-49 65.86%),17 (0.12),←,
20,"Johnson, Steve",27y 68d,151 (106-2-43 70.86%),312 (2.07),←,
9,"Kelly, James",26y 255d,169 (111-1-57 65.98%),70 (0.41),←,
45,"Ling, Cameron",29y 195d,224 (143-3-78 64.51%),122 (0.54),←,
13,"Lonergan, Tom",26y 116d,53 (40-1-12 76.42%),44 (0.83),←,
39,"Milburn, Darren",33y 148d,277 (167-1-109 60.47%),91 (0.33),←,
21,"Mooney, Cameron",30y 349d,212 (141-1-70 66.75%),287 (1.35),201 (131-1-69 65.42%),285 (1.42)
6,"Ottens, Brad",30y 228d,224 (122-1-101 54.69%),245 (1.09),95 (69-1-25 73.16%),93 (0.98)
31,"Podsiadly, James",29y,18 (13-0-5 72.22%),48 (2.67),←,
30,"Scarlett, Matthew",31y 97d,245 (155-2-88 63.67%),16 (0.07),←,
14,"Selwood, Joel",22y 107d,93 (79-0-14 84.95%),33 (0.35),←,
27,"Stokes, Mathew",25y 292d,88 (71-0-17 80.68%),134 (1.52),←,
7,"Taylor, Harry",24y 90d,65 (54-0-11 83.08%),8 (0.12),←,
5,"Varcoe, Travis",22y 153d,75 (65-0-10 86.67%),80 (1.07),←,
40,"Wojcinski, David",29y 357d,176 (115-2-59 65.91%),54 (0.31),←,
Totals,Totals,27y 204d,3352 (2228-25-1099 66.47%),2481 (0.74),,
C,"Thompson, Mark",46y 295d,259 (161-3-95 62.74%),,←,
