North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",4,1,2,6,,1.0,,1.0,,,,,1.0,,,,,,,,,,
5,"Anderson, Stuart",6,3,5,11,,1.0,,,,,,,,,,,,,,,,,
11,"Archer, Glenn",7,3,1,8,,1.0,,1.0,,,,,,3.0,,,,,,,,,
26,"Bell, Peter",17,5,8,25,2,1.0,,3.0,,,,,,,,,,,,,,,
12,"Blakey, John",6,4,8,14,,,2.0,,,,,,,,,,,,,,,,
9,"Chandler, Brett",6,,4,10,,,,,,,,,,,,,,,,,,,
17,"Freeborn, Glenn",6,2,5,11,,,,2.0,,,,,,1.0,,,,,,,,,
29,"Harvey, Brent",4,,2,6,,,,,,,,,,1.0,,,,,,,,,
34,"King, David",12,2,3,15,,,,2.0,,,,,1.0,1.0,,,,,,,,,
48,"Kirzner, Julian",,,1,1,,,,,,,,,,,,,,,,,,,
35,"Longmire, John",6,2,2,8,1,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
4,"Martyn, Mick",5,4,5,10,,,1.0,2.0,,,,,,,,,,,,,,,
31,"McKernan, Corey",14,8,2,16,2,,3.0,,,,,,3.0,1.0,,,,,,,,,
20,"Mellington, Anthony",4,4,1,5,3,,,1.0,,,,,,,,,,,,,,,
13,"Pike, Martin",8,1,5,13,,,,3.0,,,,,,1.0,,,,,,,,,
22,"Roberts, Mark",17,6,1,18,,,4.0,2.0,,,,,1.0,1.0,,,,,,,,,
3,"Rock, Anthony",12,2,3,15,,1.0,,2.0,,,,,,1.0,,,,,,,,,
2,"Schwass, Wayne",1,,3,4,,,,4.0,,,,,,2.0,,,,,,,,,
8,"Scott, Robert",9,3,6,15,1,,,3.0,,,,,1.0,,,,,,,,,,
24,"Sholl, Craig",6,3,3,9,1,2.0,,2.0,,,,,,1.0,,,,,,,,,
10,"Stevens, Anthony",19,3,2,21,,,,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,56,72,241,10,11.0,11.0,31.0,,,,,8.0,14.0,,,,,,,,,
Opposition,Opposition,211,96,113,324,16,7.0,25.0,20.0,,,,,14.0,8.0,6.0,,,,,,,,
