North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",12,8,11,23,1,,,1.0,3.0,3.0,2.0,1.0,1.0,,,3.0,20.0,,,,,1.0,94.0
50 ↓,"Brown, Ben",4,4,2,6,1,,7.0,,,,,,,,,1.0,4.0,1.0,1.0,3.0,,,63.0
10,"Cunnington, Ben",11,3,13,24,1,,,5.0,1.0,2.0,8.0,7.0,2.0,2.0,,18.0,5.0,2.0,,2.0,,1.0,70.0
15,"Dal Santo, Nick",18,6,16,34,,,,1.0,4.0,5.0,8.0,5.0,1.0,,1.0,12.0,20.0,,,1.0,3.0,,83.0
14 ↑,"Dumont, Trent",6,1,2,8,,1.0,,,,1.0,2.0,1.0,1.0,,,4.0,6.0,,,1.0,1.0,,25.0
11,"Firrito, Michael",8,2,3,11,,,,2.0,3.0,2.0,,4.0,2.0,3.0,,3.0,7.0,,,2.0,,,90.0
43,"Gibson, Sam",6,4,11,17,,,,,2.0,1.0,2.0,,,,,6.0,11.0,,,1.0,,,88.0
22,"Goldstein, Todd",6,3,6,12,,,80.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,5.0,1.0,,3.0,,1.0,87.0
6,"Hansen, Lachlan",12,9,2,14,,,,1.0,3.0,1.0,,1.0,1.0,,,2.0,13.0,,,2.0,,,92.0
29,"Harvey, Brent",10,3,18,28,1,1.0,,3.0,1.0,5.0,5.0,1.0,1.0,,,12.0,16.0,,,,2.0,3.0,89.0
4,"Higgins, Shaun",6,1,11,17,2,1.0,,2.0,,5.0,3.0,4.0,,2.0,,6.0,11.0,,1.0,,2.0,3.0,82.0
5,"Jacobs, Ben",8,5,8,16,,,,3.0,,2.0,6.0,3.0,,2.0,,6.0,9.0,,,,,,88.0
34,"Macmillan, Jamie",21,10,8,29,3,,,,4.0,5.0,3.0,,,,2.0,6.0,22.0,1.0,,2.0,1.0,1.0,94.0
28,"Nahas, Robin",6,4,2,8,4,2.0,,1.0,,,1.0,,,,,3.0,5.0,1.0,4.0,,,,84.0
20,"Petrie, Drew",7,7,3,10,2,2.0,,3.0,,3.0,,,,,,4.0,6.0,2.0,3.0,3.0,,,90.0
9,"Swallow, Andrew",13,4,9,22,,1.0,,9.0,1.0,5.0,7.0,3.0,3.0,2.0,,9.0,12.0,,,1.0,,1.0,77.0
25,"Tarrant, Robbie",8,3,4,12,,,,,3.0,2.0,,3.0,,2.0,,3.0,9.0,,,1.0,,1.0,78.0
12,"Thomas, Lindsay",4,,5,9,,,,4.0,,,,3.0,,,,4.0,6.0,,,1.0,,,84.0
16,"Thompson, Scott",8,3,5,13,,,,,2.0,,1.0,1.0,,1.0,,7.0,5.0,,,3.0,,,90.0
30,"Waite, Jarrad",9,7,8,17,3,,,3.0,1.0,1.0,1.0,2.0,,2.0,,4.0,13.0,,1.0,,1.0,2.0,86.0
19,"Wright, Sam",14,4,9,23,,,,1.0,3.0,5.0,,2.0,,,,5.0,17.0,,,1.0,,1.0,87.0
7,"Ziebell, Jack",18,7,8,26,,,2.0,6.0,1.0,6.0,6.0,5.0,1.0,,,10.0,16.0,,,1.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,98,164,379,18,9.0,89.0,50.0,35.0,56.0,58.0,50.0,15.0,18.0,6.0,133.0,238.0,8.0,10.0,28.0,10.0,15.0,
Opposition,Opposition,198,106,139,337,8,13.0,23.0,74.0,38.0,46.0,30.0,44.0,18.0,15.0,,115.0,217.0,10.0,6.0,35.0,10.0,4.0,
