Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",25y 195d,109 (46-2-61 43.12%),32 (0.29),←,
8,"Austin, Matt",22y 60d,13 (8-0-5 61.54%),2 (0.15),←,
18,"Banfield, Todd",20y 335d,31 (9-0-22 29.03%),38 (1.23),←,
43,"Bewick, Rohan",21y 231d,7 (2-0-5 28.57%),2 (0.29),←,
20,"Black, Simon",32y 56d,283 (160-4-119 57.24%),160 (0.57),←,
16,"Brown, Jonathan",29y 212d,203 (125-3-75 62.32%),483 (2.38),←,
1,"Clark, Mitch",23y 222d,74 (30-2-42 41.89%),48 (0.65),←,
22,"Collier, Tom",22y 65d,24 (8-0-16 33.33%),3 (0.13),←,
42,"Green, Josh",18y 278d,2 (2-0-0 100.00%),,←,
11,"Hanley, Pearce",22y 195d,21 (5-0-16 23.81%),3 (0.14),←,
23,"Leuenberger, Matthew",22y 356d,53 (20-1-32 38.68%),7 (0.13),←,
9,"McGrath, Ashley",28y 9d,163 (83-2-78 51.53%),121 (0.74),←,
21,"Merrett, Daniel",26y 168d,112 (47-3-62 43.30%),17 (0.15),←,
34,"OBrien, Jesse",20y 105d,10 (2-0-8 20.00%),2 (0.20),←,
24,"Patfull, Joel",26y 173d,108 (45-3-60 43.06%),21 (0.19),←,
31,"Polkinghorne, James",22y 128d,48 (20-1-27 42.71%),28 (0.58),←,
6,"Power, Luke",31y 141d,270 (150-3-117 56.11%),218 (0.81),←,
30,"Redden, Jack",20y 171d,41 (15-1-25 37.80%),17 (0.41),←,
37,"Retzlaff, Bryce",19y 334d,4 (2-0-2 50.00%),3 (0.75),←,
10,"Rich, Daniel",20y 356d,55 (23-1-31 42.73%),29 (0.53),←,
3,"Sheldon, Sam",22y 82d,27 (15-1-11 57.41%),2 (0.07),←,
32,"Stiller, Cheynee",25y 26d,85 (35-3-47 42.94%),19 (0.22),←,
Totals,Totals,23y 327d,1743 (852-30-861 48.88%),1255 (0.72),,
C,"Voss, Michael",35y 326d,55 (23-1-31 42.73%),,←,
