Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",24y 16d,73 (49-1-23 67.81%),36 (0.49),←,
18,"Betts, Eddie",31y 244d,291 (140-3-148 48.63%),557 (1.91),107 (65-0-42 60.75%),267 (2.50)
16,"Brown, Luke",25y 309d,131 (76-1-54 58.40%),12 (0.09),←,
25,"Cheney, Kyle",28y 337d,83 (51-0-32 61.45%),2 (0.02),42 (27-0-15 64.29%),
5,"Crouch, Matt",23y 98d,86 (54-1-31 63.37%),18 (0.21),←,
7,"Gallucci, Jordan",20y 85d,13 (8-0-5 61.54%),10 (0.77),←,
6,"Gibbs, Bryce",29y 135d,249 (104-2-143 42.17%),146 (0.59),18 (9-0-9 50.00%),9 (0.50)
1,"Greenwood, Hugh",26y 144d,33 (19-1-13 59.09%),22 (0.67),←,
24,"Jacobs, Sam",30y 109d,192 (107-1-84 55.99%),48 (0.25),175 (100-1-74 57.43%),45 (0.26)
4,"Jenkins, Josh",29y 170d,132 (77-1-54 58.71%),258 (1.95),←,
42,"Keath, Alex",26y 189d,9 (5-1-3 61.11%),,←,
8,"Kelly, Jake",23y 188d,51 (29-1-21 57.84%),,←,
3,"Knight, Riley",23y 123d,36 (26-1-9 73.61%),25 (0.69),←,
29,"Laird, Rory",24y 211d,117 (71-1-45 61.11%),11 (0.09),←,
27,"Lynch, Tom",27y 316d,119 (74-1-44 62.61%),167 (1.40),113 (70-1-42 62.39%),163 (1.44)
41,"McGovern, Mitch",23y 290d,46 (32-1-13 70.65%),65 (1.41),←,
30,"Milera, Wayne",20y 317d,39 (25-1-13 65.38%),14 (0.36),←,
44,"Murphy, Lachlan",19y 236d,9 (5-0-4 55.56%),9 (1.00),←,
11,"Seedsman, Paul",26y 187d,86 (49-1-36 57.56%),43 (0.50),37 (22-1-14 60.81%),26 (0.70)
9,"Sloane, Rory",28y 133d,174 (102-1-71 58.91%),109 (0.63),←,
12,"Talia, Daniel",26y 299d,163 (97-1-65 59.82%),6 (0.04),←,
13,"Walker, Taylor",28y 94d,165 (95-1-69 57.88%),381 (2.31),←,
Totals,Totals,25y 325d,2297 (1295-22-980 56.38%),1939 (0.84),,
C,"Pyke, Don",49y 235d,67 (43-1-23 64.93%),,←,
