Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
6,"Foote, Jordan",21y 207d,6 (1-0-5 16.67%),1 (0.17),←,
23,"Franklin, Lance",30y 179d,265 (168-1-96 63.58%),838 (3.16),83 (59-0-24 71.08%),258 (3.11)
39,"Grundy, Heath",31y 56d,231 (145-2-84 63.20%),23 (0.10),←,
4,"Hannebery, Dan",26y 154d,188 (122-2-64 65.43%),92 (0.49),←,
9,"Hayward, Will",18y 275d,13 (6-0-7 46.15%),14 (1.08),←,
5,"Heeney, Isaac",21y 84d,52 (37-0-15 71.15%),55 (1.06),←,
29,"Hewett, George",21y 211d,42 (29-0-13 69.05%),27 (0.64),←,
15,"Jack, Kieren",30y 30d,223 (139-3-81 63.00%),150 (0.67),←,
10,"Jones, Zak",22y 135d,48 (28-0-20 58.33%),12 (0.25),←,
12,"Kennedy, Josh",29y 38d,200 (129-2-69 65.00%),127 (0.63),187 (124-2-61 66.84%),123 (0.66)
3,"McVeigh, Jarrad",32y 112d,294 (183-4-107 62.93%),196 (0.67),←,
43,"Melican, Lewis",20y 266d,13 (9-0-4 69.23%),1 (0.08),←,
14,"Mills, Callum",20y 117d,40 (25-0-15 62.50%),1 (0.03),←,
35,"Naismith, Sam",25y 12d,26 (18-0-8 69.23%),3 (0.12),←,
28,"Newman, Nic",24y 194d,15 (9-0-6 60.00%),5 (0.33),←,
41,"Papley, Tom",21y 15d,35 (25-0-10 71.43%),51 (1.46),←,
26,"Parker, Luke",24y 276d,145 (97-1-47 67.24%),113 (0.78),←,
24,"Rampe, Dane",27y 56d,109 (76-1-32 70.18%),6 (0.06),←,
27,"Robinson, Dan",23y 25d,16 (13-0-3 81.25%),5 (0.31),←,
18,"Sinclair, Callum",27y 308d,58 (41-1-16 71.55%),38 (0.66),29 (19-0-10 65.52%),20 (0.69)
40,"Smith, Nick",29y 46d,185 (117-2-66 63.78%),10 (0.05),←,
22,"Towers, Dean",27y 85d,43 (31-0-12 72.09%),23 (0.53),←,
Totals,Totals,25y 98d,2247 (1448-19-780 64.44%),1791 (0.80),,
C,"Longmire, John",46y 209d,167 (112-2-53 67.66%),,←,
