Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
13,"Acres, Blake",28y 153d,146 (68-3-75 47.60%),47 (0.32),26 (15-1-10 59.62%),10 (0.38)
37,"Boyd, Jordan",25y 168d,17 (9-0-8 52.94%),,←,
16,"Carroll, Jack",21y 79d,7 (6-0-1 85.71%),2 (0.29),←,
5,"Cerra, Adam",24y 153d,117 (54-1-62 46.58%),30 (0.26),41 (22-1-18 54.88%),14 (0.34)
46,"Cottrell, Matthew",24y 9d,55 (29-0-26 52.73%),26 (0.47),←,
9,"Cripps, Patrick",28y 356d,184 (64-2-118 35.33%),97 (0.53),←,
28,"Cuningham, David",26y 344d,54 (22-0-32 40.74%),30 (0.56),←,
30,"Curnow, Charlie",27y 34d,111 (39-1-71 35.59%),228 (2.05),←,
12,"De Koning, Tom",24y 236d,61 (32-1-28 53.28%),21 (0.34),←,
15,"Docherty, Sam",30y 143d,168 (68-2-98 41.07%),25 (0.15),155 (62-2-91 40.65%),24 (0.15)
14,"Fantasia, Orazio",28y 176d,100 (48-1-51 48.50%),141 (1.41),1 (1-0-0 100.00%),
8,"Fogarty, Lachie",24y 342d,56 (32-0-24 57.14%),17 (0.30),33 (19-0-14 57.58%),11 (0.33)
29,"Hewett, George",28y 70d,158 (94-1-63 59.81%),39 (0.25),38 (23-1-14 61.84%),7 (0.18)
4,"Hollands, Oliver",20y 52d,20 (11-1-8 57.50%),2 (0.10),←,
17,"Kemp, Brodie",22y 312d,24 (16-0-8 66.67%),1 (0.04),←,
7,"Kennedy, Matthew",26y 337d,95 (44-3-48 47.89%),42 (0.44),76 (33-1-42 44.08%),35 (0.46)
11,"McGovern, Mitch",29y 149d,111 (60-2-49 54.95%),106 (0.95),63 (26-1-36 42.06%),39 (0.62)
10,"McKay, Harry",26y 75d,108 (42-1-65 39.35%),206 (1.91),←,
24,"Newman, Nic",31y 53d,111 (60-1-50 54.50%),17 (0.15),80 (40-1-39 50.63%),9 (0.11)
44,"Owies, Matthew",26y 355d,50 (28-1-21 57.00%),56 (1.12),←,
42,"Saad, Adam",29y 229d,178 (78-3-97 44.66%),10 (0.06),69 (35-1-33 51.45%),2 (0.03)
6,"Williams, Zac",29y 170d,137 (70-0-67 51.09%),32 (0.23),24 (11-0-13 45.83%),5 (0.21)
33,"Young, Lewis",25y 79d,59 (32-1-26 55.08%),2 (0.03),35 (17-1-17 50.00%),1 (0.03)
Totals,Totals,26y 209d,2127 (1006-25-1096 47.30%),1177 (0.55),,
C,"Voss, Michael",48y 245d,157 (70-2-85 45.22%),,48 (27-1-20 57.29%),
