St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",20y 95d,54 (29-0-25 53.70%),34 (0.63),←,
3,"Burke, Nathan",27y 206d,224 (101-2-121 45.54%),81 (0.36),←,
18,"Cripps, Jason",20y 321d,31 (19-0-12 61.29%),6 (0.19),←,
34,"Daniels, Jayson",26y 193d,163 (53-1-109 32.82%),29 (0.18),105 (40-1-64 38.57%),25 (0.24)
10,"Everitt, Peter",23y 120d,90 (44-1-45 49.44%),145 (1.61),←,
25,"Hall, Barry",20y 204d,16 (10-0-6 62.50%),12 (0.75),←,
35,"Harvey, Robert",26y 10d,176 (89-2-85 51.14%),105 (0.60),←,
24,"Heatley, Jason",25y 191d,20 (15-0-5 75.00%),70 (3.50),17 (12-0-5 70.59%),62 (3.65)
8,"Hudghton, Max",20y 363d,14 (9-0-5 64.29%),,←,
5,"Jones, Austinn",20y 337d,63 (31-0-32 49.21%),55 (0.87),←,
17,"Keogh, Rod",26y 159d,73 (35-0-38 47.95%),25 (0.34),51 (23-0-28 45.10%),17 (0.33)
23,"Loewe, Stewart",29y 100d,234 (105-1-128 45.09%),466 (1.99),←,
1,"Peckett, Justin",24y 330d,93 (42-1-50 45.70%),3 (0.03),←,
31,"Shanahan, Jamie",29y 268d,122 (62-1-59 51.23%),,←,
19,"Sziller, Steven",24y 259d,53 (29-0-24 54.72%),13 (0.25),←,
29,"Thompson, Andrew",24y 314d,20 (14-0-6 70.00%),12 (0.60),←,
32,"Traianidis, Jason",22y 297d,19 (9-0-10 47.37%),14 (0.74),←,
9,"Vidovic, Lazar",32y 152d,80 (43-1-36 54.38%),13 (0.16),←,
15,"Wakelin, Darryl",23y 20d,53 (28-0-25 52.83%),4 (0.08),←,
7,"Winmar, Nicky",31y 340d,204 (92-1-111 45.34%),261 (1.28),←,
20,"Young, Matthew",24y 348d,57 (30-0-27 52.63%),12 (0.21),36 (21-0-15 58.33%),6 (0.17)
Totals,Totals,25y 46d,1859 (889-11-959 47.82%),1360 (0.73),,
C,"Alves, Stan",51y 101d,88 (40-1-47 46.02%),,←,
