North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Anthony, Liam",11,8,14,25,,1.0,,3.0,2.0,3.0,4.0,3.0,,1.0,,10.0,16.0,,1.0,1.0,3.0,,84.0
18,"Atley, Shaun",6,2,10,16,,,,1.0,3.0,,1.0,3.0,1.0,2.0,,9.0,8.0,2.0,,2.0,3.0,,92.0
3,"Bastinac, Ryan",10,4,11,21,1,,,2.0,1.0,2.0,1.0,2.0,,1.0,,4.0,17.0,,1.0,3.0,1.0,,80.0
33 ↑,"Campbell, Matt",2,,1,3,,,,1.0,,1.0,,1.0,,1.0,,,3.0,,,,1.0,,21.0
10,"Cunnington, Ben",8,2,12,20,,,,10.0,1.0,3.0,6.0,2.0,1.0,,,9.0,11.0,,,1.0,,,77.0
15 ↓,"Delaney, Luke",5,4,5,10,,,,3.0,3.0,,,3.0,1.0,,,3.0,6.0,,,4.0,,,71.0
11,"Firrito, Michael",7,6,11,18,,,,,3.0,,1.0,4.0,,1.0,,6.0,12.0,1.0,,2.0,,,98.0
32,"Garlett, Cruize",13,2,10,23,,,,3.0,2.0,5.0,2.0,5.0,1.0,2.0,,6.0,16.0,,,,,1.0,68.0
43,"Gibson, Sam",7,3,7,14,2,,,3.0,,3.0,,4.0,1.0,3.0,,3.0,12.0,,,1.0,,,70.0
22,"Goldstein, Todd",2,,,2,,,8.0,3.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,2.0,,,82.0
6,"Hansen, Lachlan",6,3,2,8,3,,1.0,4.0,,2.0,,1.0,,1.0,,3.0,5.0,1.0,2.0,2.0,,,98.0
23,"Harper, Kieran",4,,1,5,1,,,5.0,,1.0,1.0,,2.0,,,3.0,2.0,,,2.0,,,67.0
29,"Harvey, Brent",9,5,8,17,1,1.0,,1.0,1.0,6.0,1.0,1.0,2.0,,,5.0,12.0,1.0,,,,,86.0
34,"Macmillan, Jamie",11,7,9,20,1,,,4.0,4.0,1.0,,1.0,1.0,1.0,,4.0,16.0,,,,3.0,,91.0
42,"McMahon, Scott",7,3,9,16,,,,4.0,1.0,,,4.0,,1.0,,4.0,12.0,,,7.0,1.0,,87.0
20,"Petrie, Drew",6,3,2,8,,,6.0,,1.0,2.0,1.0,4.0,1.0,2.0,,4.0,6.0,,,4.0,,,100.0
9,"Swallow, Andrew",15,4,15,30,,1.0,,13.0,1.0,3.0,8.0,7.0,6.0,2.0,,13.0,16.0,,,3.0,,,82.0
25,"Tarrant, Robbie",11,5,4,15,,2.0,,2.0,,2.0,,2.0,4.0,,,7.0,8.0,,1.0,,,1.0,100.0
12,"Thomas, Lindsay",10,2,1,11,3,1.0,,2.0,,4.0,1.0,6.0,,2.0,,8.0,4.0,,1.0,1.0,,1.0,87.0
16,"Thompson, Scott",6,5,6,12,,,,4.0,4.0,,,3.0,,1.0,,7.0,4.0,2.0,,5.0,1.0,,96.0
19,"Wright, Sam",8,3,9,17,,,,,3.0,1.0,,4.0,,2.0,,6.0,11.0,,,4.0,,,95.0
7,"Ziebell, Jack",10,2,7,17,,,,7.0,2.0,2.0,7.0,6.0,2.0,1.0,,12.0,6.0,,,2.0,,,67.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,73,154,328,12,7.0,15.0,75.0,32.0,42.0,34.0,67.0,24.0,25.0,,127.0,204.0,7.0,6.0,46.0,13.0,3.0,
Opposition,Opposition,246,108,139,385,20,12.0,62.0,61.0,28.0,60.0,42.0,49.0,25.0,24.0,6.0,164.0,221.0,9.0,15.0,49.0,4.0,11.0,
