North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
16,"Brown, Leigh",26y 70d,177 (76-1-100 43.22%),79 (0.45),114 (57-1-56 50.44%),59 (0.52)
33,"Campbell, Matt",21y 103d,20 (11-1-8 57.50%),20 (1.00),←,
11,"Firrito, Michael",24y 158d,89 (46-1-42 52.25%),13 (0.15),←,
6,"Grant, Shannon",31y 14d,287 (160-3-124 56.27%),344 (1.20),229 (128-2-99 56.33%),306 (1.34)
31,"Hale, David",23y 347d,85 (37-1-47 44.12%),47 (0.55),←,
39,"Harding, Leigh",27y 7d,95 (46-2-47 49.47%),126 (1.33),←,
4,"Harris, Daniel",25y 359d,123 (61-2-60 50.41%),34 (0.28),←,
29,"Harvey, Brent",29y 355d,248 (138-2-108 56.05%),285 (1.15),←,
21,"Jones, Corey",27y 67d,133 (63-1-69 47.74%),181 (1.36),←,
2,"Lower, Ed",20y 315d,17 (10-1-6 61.76%),7 (0.41),←,
1,"McIntosh, Hamish",23y 242d,50 (23-1-26 47.00%),21 (0.42),←,
20,"Petrie, Drew",25y 201d,138 (67-2-69 49.28%),112 (0.81),←,
5,"Power, Sam",24y 306d,91 (31-3-57 35.71%),16 (0.18),7 (3-1-3 50.00%),
30,"Pratt, Daniel",25y 43d,69 (36-0-33 52.17%),4 (0.06),66 (35-0-31 53.03%),3 (0.05)
3,"Rawlings, Brady",26y 328d,165 (85-1-79 51.82%),55 (0.33),←,
7,"Simpson, Adam",32y 77d,274 (159-2-113 58.39%),76 (0.28),←,
41,"Smith, Josh",22y 59d,1 (0-0-1 0.00%),,←,
12,"Thomas, Lindsay",20y 65d,19 (9-1-9 50.00%),22 (1.16),←,
23,"Thompson, Nathan",30y 79d,171 (78-2-91 46.20%),316 (1.85),52 (23-1-28 45.19%),124 (2.38)
37,"Thompson, Scott",21y 360d,3 (0-1-2 16.67%),,←,
36,"Watt, Shannon",27y 159d,138 (70-2-66 51.45%),9 (0.07),←,
8,"Wells, Daniel",23y 90d,109 (53-2-54 49.54%),61 (0.56),←,
Totals,Totals,25y 190d,2502 (1259-32-1211 50.32%),1828 (0.73),,
C,"Laidley, Dani",41y 37d,121 (59-2-60 49.59%),,←,
