Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",18y 361d,19 (5-0-14 26.32%),17 (0.89),←,
3,"Bartel, Jimmy",19y 157d,15 (5-0-10 33.33%),5 (0.33),←,
31,"Chambers, Paul",20y 321d,7 (3-0-4 42.86%),,←,
35,"Chapman, Paul",21y 186d,36 (15-0-21 41.67%),28 (0.78),←,
14,"Clarke, David",22y 360d,85 (37-1-47 44.12%),47 (0.55),←,
11,"Corey, Joel",21y 82d,46 (19-0-27 41.30%),14 (0.30),←,
44,"Enright, Corey",21y 238d,40 (16-0-24 40.00%),10 (0.25),←,
7,"Graham, Ben",29y 189d,181 (99-1-81 54.97%),88 (0.49),←,
25,"Grgic, Brent",23y 214d,89 (38-0-51 42.70%),32 (0.36),12 (3-0-9 25.00%),3 (0.25)
2,"Harley, Tom",24y 296d,78 (38-1-39 49.36%),7 (0.09),77 (37-1-39 48.70%),6 (0.08)
41,"Hunt, Josh",21y 57d,15 (7-0-8 46.67%),1 (0.07),←,
28,"Johnson, David",21y 194d,8 (1-0-7 12.50%),3 (0.38),←,
9,"Kelly, James",19y 132d,22 (9-0-13 40.91%),10 (0.45),←,
1,"King, Steven",24y 169d,131 (61-1-69 46.95%),64 (0.49),←,
18,"Kingsley, Kent",24y 226d,57 (30-0-27 52.63%),107 (1.88),45 (19-0-26 42.22%),97 (2.16)
45,"Ling, Cameron",22y 72d,50 (23-1-26 47.00%),22 (0.44),←,
39,"Milburn, Darren",26y 25d,107 (48-0-59 44.86%),47 (0.44),←,
15,"Riccardi, Peter",30y 144d,228 (126-2-100 55.70%),237 (1.04),←,
33,"Rooke, Max",21y 142d,22 (8-0-14 36.36%),2 (0.09),←,
27,"Sanderson, Brenton",29y 72d,166 (80-2-84 48.80%),31 (0.19),156 (78-2-76 50.64%),26 (0.17)
30,"Scarlett, Matthew",23y 339d,76 (37-0-39 48.68%),7 (0.09),←,
40,"Wojcinski, David",22y 234d,42 (19-0-23 45.24%),7 (0.17),←,
Totals,Totals,23y 92d,1520 (724-9-787 47.63%),786 (0.52),,
C,"Thompson, Mark",39y 172d,74 (33-1-40 45.27%),,←,
