Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bennell, Harley",16,2,3,19,,,1.0,4.0,5.0,4.0,3.0,5.0,,1.0,,6.0,10.0,,,,,,87.0
13,"Boston, Andrew",14,4,4,18,,,,5.0,3.0,,5.0,4.0,3.0,1.0,,9.0,9.0,,1.0,1.0,,,86.0
31,"Brooksby, Keegan",1,2,6,7,1,,12.0,5.0,,,,1.0,1.0,,,4.0,3.0,1.0,,2.0,,,88.0
23,"Dixon, Charlie",6,3,2,8,1,1.0,,1.0,1.0,2.0,,4.0,1.0,1.0,,4.0,4.0,1.0,2.0,2.0,,,89.0
14,"Hallahan, Mitch",19,6,11,30,,,,4.0,4.0,1.0,7.0,4.0,3.0,1.0,,16.0,17.0,,1.0,1.0,,,86.0
5,"Harbrow, Jarrod",2,,5,7,,,,6.0,2.0,,,3.0,,2.0,,4.0,5.0,,,5.0,,,86.0
28,"Kolodjashnij, Kade",11,2,9,20,,,,,5.0,2.0,,5.0,,,,3.0,17.0,,,3.0,,,92.0
40,"Lemmens, Sean",7,2,4,11,,,,2.0,,1.0,,3.0,1.0,,,5.0,9.0,,,3.0,,,74.0
37,"Lonergan, Jesse",6,2,4,10,,,,7.0,2.0,2.0,,4.0,1.0,3.0,,4.0,7.0,,,2.0,,,86.0
19,"Lynch, Tom",8,8,5,13,2,,,3.0,2.0,1.0,,,,,,8.0,4.0,5.0,1.0,2.0,,1.0,93.0
4 ↓,"Martin, Jack",,,1,1,,,,,,,,,,,,1.0,,,,,,,1.0
32 ↑,"Matera, Brandon",8,2,7,15,1,,,,1.0,1.0,,2.0,,1.0,,7.0,8.0,,,1.0,1.0,,79.0
17,"May, Steven",9,1,6,15,,,,2.0,5.0,1.0,,3.0,2.0,1.0,,11.0,3.0,,,10.0,,,96.0
18,"McKenzie, Trent",7,2,4,11,,,1.0,6.0,1.0,2.0,,2.0,,1.0,,4.0,7.0,,,,,,82.0
44,"Miller, Touk",6,2,12,18,,,,3.0,1.0,2.0,4.0,2.0,,,,9.0,10.0,1.0,1.0,2.0,,1.0,87.0
22,"Nicholls, Tom",2,2,12,14,,,25.0,6.0,3.0,1.0,4.0,,4.0,,,11.0,3.0,1.0,,2.0,,,81.0
35,"Rischitelli, Michael",16,1,7,23,,2.0,1.0,7.0,1.0,9.0,8.0,5.0,1.0,2.0,,12.0,9.0,,,,,,79.0
8,"Russell, Luke",6,,7,13,1,,,5.0,2.0,2.0,2.0,2.0,,1.0,,6.0,5.0,,,1.0,,,80.0
42,"Saad, Adam",6,3,13,19,,,,2.0,4.0,1.0,2.0,3.0,3.0,,,7.0,12.0,,,2.0,9.0,1.0,89.0
20,"Schade, Henry",3,3,4,7,,,,1.0,1.0,,,,,,,3.0,4.0,1.0,,1.0,,,97.0
6,"Sexton, Alex",8,2,1,9,,,,1.0,,3.0,1.0,2.0,,,,6.0,3.0,,,1.0,,1.0,76.0
25,"Stanley, Danny",10,3,9,19,,,,3.0,2.0,4.0,1.0,5.0,1.0,3.0,,8.0,12.0,2.0,,2.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,52,136,307,6,4.0,40.0,73.0,45.0,39.0,37.0,59.0,21.0,18.0,,148.0,161.0,12.0,6.0,43.0,10.0,4.0,
Opposition,Opposition,257,114,217,474,14,9.0,48.0,85.0,30.0,65.0,43.0,56.0,18.0,21.0,6.0,151.0,317.0,10.0,11.0,67.0,9.0,11.0,
