Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 164d,68 (33-0-35 48.53%),19 (0.28),46 (25-0-21 54.35%),11 (0.24)
32,"Bourke, David",19y 181d,12 (9-0-3 75.00%),1 (0.08),←,
22,"Bower, Nathan",23y 31d,40 (19-0-21 47.50%),14 (0.35),←,
17,"Broderick, Paul",25y 187d,129 (62-0-67 48.06%),105 (0.81),36 (23-0-13 63.89%),25 (0.69)
21,"Bulluss, Paul",25y 167d,41 (14-0-27 34.15%),9 (0.22),←,
9,"Campbell, Wayne",22y 289d,87 (36-0-51 41.38%),51 (0.59),←,
15,"Charles, Justin",24y 284d,42 (23-1-18 55.95%),24 (0.57),6 (5-0-1 83.33%),
14,"Dear, Greg",32y 83d,171 (123-0-48 71.93%),24 (0.14),34 (21-0-13 61.76%),6 (0.18)
20,"Elliott, Jamie",22y 153d,48 (17-0-31 35.42%),8 (0.17),8 (3-0-5 37.50%),1 (0.13)
25,"Gale, Brendon",26y 356d,111 (44-0-67 39.64%),113 (1.02),←,
11,"Gale, Michael",28y 200d,136 (60-0-76 44.12%),39 (0.29),31 (19-0-12 61.29%),10 (0.32)
23,"Jurica, Stephen",19y 13d,4 (2-0-2 50.00%),5 (1.25),←,
3,"Kellaway, Duncan",22y 142d,46 (26-0-20 56.52%),,←,
33,"Knights, Matthew",24y 277d,143 (52-0-91 36.36%),92 (0.64),←,
27,"Maxfield, Stuart",23y 91d,81 (32-0-49 39.51%),58 (0.72),←,
6,"Naish, Chris",23y 285d,98 (39-0-59 39.80%),152 (1.55),←,
19,"Neeld, Mark",23y 361d,68 (38-0-30 55.88%),33 (0.49),20 (12-0-8 60.00%),16 (0.80)
7,"Prescott, Ashley",22y 301d,22 (14-0-8 63.64%),,←,
4,"Rogers, Matthew",21y 226d,31 (19-0-12 61.29%),28 (0.90),←,
5,"Tape, Jamie",21y 95d,35 (22-0-13 62.86%),2 (0.06),←,
41,"Turner, Scott",25y 39d,91 (36-0-55 39.56%),29 (0.32),←,
Totals,Totals,24y 30d,1504 (720-1-783 47.87%),806 (0.54),,
C,"Northey, John",52y 10d,245 (123-1-121 50.41%),,56 (27-0-29 48.21%),
