Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",28y 158d,118 (75-2-41 64.41%),143 (1.21),←,
22,"Barnes, John",30y 318d,162 (89-2-71 55.56%),82 (0.51),18 (12-1-5 69.44%),17 (0.94)
8,"Bewick, Darren",32y 237d,225 (141-1-83 62.89%),324 (1.44),←,
32,"Blumfield, Justin",22y 142d,76 (48-0-28 63.16%),46 (0.61),←,
33,"Caracella, Blake",23y 30d,62 (39-0-23 62.90%),75 (1.21),←,
38,"Denham, Sean",30y 351d,182 (107-4-71 59.89%),65 (0.36),138 (83-4-51 61.59%),44 (0.32)
31,"Fletcher, Dustin",24y 343d,134 (88-3-43 66.79%),42 (0.31),←,
11,"Hardwick, Damien",27y 240d,114 (69-1-44 60.96%),12 (0.11),←,
26,"Heffernan, Chris",21y 76d,43 (30-0-13 69.77%),18 (0.42),←,
5,"Hird, James",27y 70d,116 (70-4-42 62.07%),198 (1.71),←,
42,"Jacobs, Danny",19y 294d,2 (2-0-0 100.00%),,←,
14,"Johnson, Jason",22y 80d,21 (16-0-5 76.19%),4 (0.19),←,
1,"Johnson, Mark",21y 327d,21 (19-0-2 90.48%),4 (0.19),←,
18,"Lloyd, Matthew",21y 364d,87 (52-1-34 60.34%),273 (3.14),←,
25,"Lucas, Scott",22y 106d,73 (41-0-32 56.16%),107 (1.47),←,
24,"Misiti, Joe",25y 157d,146 (88-4-54 61.64%),57 (0.39),←,
29,"Moorcroft, Gary",23y 364d,49 (32-0-17 65.31%),53 (1.08),←,
15,"Prior, Michael",26y 221d,72 (40-1-31 56.25%),19 (0.26),←,
9,"Ramanauskas, Adam",19y 147d,7 (6-0-1 85.71%),4 (0.57),←,
7,"Solomon, Dean",20y 96d,32 (21-0-11 65.63%),9 (0.28),←,
21,"Wallis, Dean",30y 231d,116 (73-1-42 63.36%),41 (0.35),←,
6,"Wellman, Sean",25y 207d,116 (62-2-52 54.31%),15 (0.13),82 (49-1-32 60.37%),6 (0.07)
Totals,Totals,24y 357d,1974 (1208-26-740 61.20%),1591 (0.81),,
C,"Sheedy, Kevin",52y 112d,453 (288-5-160 64.13%),,←,
