North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Bergman, Miller",6,6,4,10,,,,1.0,2.0,,,,,,,2.0,8.0,,,1.0,,1.0,76.0
30,"Comben, Charlie",6,1,,6,,1.0,1.0,2.0,,1.0,,9.0,3.0,5.0,,3.0,3.0,,,2.0,,,84.0
4,"Corr, Aidan",17,10,5,22,,,,3.0,4.0,,,4.0,4.0,2.0,,5.0,17.0,,,6.0,,,84.0
10,"Cunnington, Ben",9,2,15,24,,1.0,,3.0,,3.0,6.0,4.0,3.0,3.0,,10.0,15.0,,,,,2.0,68.0
25 ↓,"Curtis, Paul",4,1,4,8,,,,,,,,3.0,,1.0,,6.0,3.0,,,1.0,,1.0,36.0
9,"Davies-Uniacke, Luke",16,7,14,30,1,1.0,,6.0,4.0,4.0,11.0,3.0,1.0,2.0,3.0,17.0,17.0,,,1.0,2.0,,86.0
31,"Goater, Josh",9,5,6,15,,,,2.0,,2.0,,3.0,,2.0,,3.0,13.0,,,2.0,,1.0,78.0
22,"Goldstein, Todd",2,,5,7,,,27.0,2.0,1.0,,3.0,4.0,3.0,3.0,,8.0,1.0,,,3.0,,,81.0
18,"Greenwood, Hugh",6,3,8,14,,,2.0,2.0,,1.0,1.0,5.0,,2.0,,7.0,8.0,1.0,,1.0,,,72.0
15 ↑,"Howe, Daniel",6,1,2,8,,,,1.0,1.0,2.0,2.0,4.0,1.0,2.0,,3.0,5.0,,,1.0,,,49.0
20,"Larkey, Nick",6,2,3,9,4,,,1.0,,1.0,,,3.0,,,6.0,4.0,,2.0,1.0,,,96.0
19,"Logue, Griffin",9,7,4,13,,,,3.0,2.0,,,1.0,,,,5.0,8.0,2.0,,7.0,,,95.0
11,"McDonald, Luke",12,5,3,15,,,,2.0,5.0,2.0,,3.0,,1.0,,5.0,10.0,,,4.0,,,90.0
24,"Powell, Tom",9,3,10,19,1,,,1.0,,4.0,2.0,3.0,,1.0,,7.0,14.0,,1.0,1.0,3.0,,72.0
8,"Scott, Bailey",9,6,3,12,,,,4.0,4.0,,2.0,3.0,,2.0,,3.0,9.0,,,,,,81.0
3,"Sheezel, Harry",22,8,8,30,,,,6.0,9.0,2.0,1.0,6.0,,1.0,1.0,7.0,21.0,,,2.0,,,91.0
14,"Shiels, Liam",10,3,9,19,,,,7.0,1.0,4.0,4.0,2.0,2.0,,,7.0,12.0,1.0,1.0,4.0,,,83.0
12,"Simpkin, Jy",17,2,8,25,1,,,4.0,1.0,10.0,4.0,5.0,,2.0,,10.0,14.0,1.0,,1.0,1.0,1.0,82.0
2,"Stephenson, Jaidyn",7,2,6,13,2,,,,,3.0,2.0,1.0,,,,4.0,8.0,,,,,,75.0
5,"Taylor, Curtis",6,4,5,11,2,,,1.0,1.0,2.0,1.0,4.0,1.0,3.0,,4.0,8.0,,2.0,,,,85.0
28,"Turner, Kayne",7,5,5,12,,,,3.0,,,,,1.0,,,5.0,7.0,,,2.0,,,71.0
7,"Ziebell, Jack",22,11,4,26,,,,1.0,6.0,,,1.0,1.0,1.0,,6.0,14.0,,,6.0,,,83.0
44,"Zurhaar, Cameron",14,1,12,26,,2.0,,2.0,1.0,5.0,6.0,5.0,,1.0,,9.0,16.0,,1.0,,,3.0,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,95,143,374,11,7.0,30.0,57.0,42.0,46.0,45.0,73.0,23.0,34.0,4.0,142.0,235.0,5.0,7.0,46.0,6.0,9.0,
Opposition,Opposition,216,101,161,377,10,12.0,45.0,59.0,34.0,53.0,30.0,57.0,34.0,23.0,2.0,140.0,241.0,6.0,10.0,42.0,1.0,4.0,
