Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",26y 37d,146 (87-0-59 59.59%),137 (0.94),23 (3-0-20 13.04%),17 (0.74)
30,"Brown, Leigh",20y 43d,44 (11-0-33 25.00%),11 (0.25),←,
9,"Carr, Matthew",23y 99d,51 (10-1-40 20.59%),12 (0.24),23 (3-0-20 13.04%),10 (0.43)
10,"Cook, Troy",25y 238d,89 (35-0-54 39.33%),39 (0.44),46 (11-0-35 23.91%),28 (0.61)
24,"Croad, Trent",22y 29d,86 (45-1-40 52.91%),84 (0.98),2 (1-0-1 50.00%),4 (2.00)
38,"Cunningham, Ben",20y 136d,10 (2-0-8 20.00%),10 (1.00),←,
31,"Eastaugh, Simon",28y 299d,29 (11-0-18 37.93%),2 (0.07),12 (3-0-9 25.00%),1 (0.08)
18,"Fewster, Brendon",28y 93d,65 (27-0-38 41.54%),43 (0.66),32 (11-0-21 34.38%),16 (0.50)
14,"Grover, Antoni",22y 27d,19 (3-0-16 15.79%),2 (0.11),←,
4,"Hasleby, Paul",20y 299d,43 (10-0-33 23.26%),29 (0.67),←,
5,"Jones, Anthony",27y 109d,77 (24-0-53 31.17%),3 (0.04),←,
11,"Kickett, Dale",33y 338d,179 (67-0-112 37.43%),63 (0.35),133 (44-0-89 33.08%),23 (0.17)
28,"Koops, Steven",23y 257d,45 (15-0-30 33.33%),40 (0.89),←,
20,"Longmuir, Justin",21y 76d,37 (7-0-30 18.92%),34 (0.92),←,
21,"Longmuir, Troy",22y 317d,46 (12-0-34 26.09%),14 (0.30),29 (7-0-22 24.14%),11 (0.38)
8,"McManus, Shaun",26y 57d,103 (29-0-74 28.16%),57 (0.55),←,
34,"Medhurst, Paul",20y 117d,2 (1-0-1 50.00%),3 (1.50),←,
25,"Norrish, Jason",30y 71d,130 (46-0-84 35.38%),24 (0.18),110 (34-0-76 30.91%),22 (0.20)
23,"Parker, Shane",29y 48d,130 (40-0-90 30.77%),9 (0.07),←,
29,"Pavlich, Matthew",20y 97d,41 (9-0-32 21.95%),43 (1.05),←,
35,"Siegert, Andrew",20y 79d,2 (1-0-1 50.00%),,←,
19,"Walker, James",23y 82d,55 (13-0-42 23.64%),7 (0.13),←,
Totals,Totals,24y 134d,1429 (505-2-922 35.34%),666 (0.47),,
C,"Connolly, Chris",39y 13d,3 (2-0-1 66.67%),,2 (1-0-1 50.00%),
